,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,elapsed_sec,_time,N1,N2,PR,Turbine_Exit,Power,Index,Channel_Time,P_NI_Box_P,T_NI_Box_C,P_Oil_psi,P_TM_Cooling_Snake_psi,P_Fuel_psi,P_Inlet_Mass_Flow_1_Pa,P_Inlet_Mass_Flow_2_Pa,P_PT_Exit_Flow_Pressure_5_Pa,P_Combustor_Pa,P_Impeller_Discharge_1_Pa,P_Impeller_Discharge_2_Pa,P_Impeller_Discharge_3_Pa,P_Impeller_Discharge_4_Pa,P_LSSP_Inlet_1_Pa,P_LSSP_Inlet_3_Pa,P_LSSP_Outlet_1_Pa,P_LSSP_Outlet_3_Pa,F_Axial_N,T_Gen_Embedded_pt_1_C,T_Gen_Embedded_pt_2_C,T_Gen_Fluid_in_ntc_C,T_Gen_Fluid_out_ntc_C,P_M_Fuel_psi,P_M_Anulus_psi,P_M_Mixer_psi,M_Fuel_Temp_rtd_C,P_Inlet_Mass_Flow_3_Pa,P_Inlet_Mass_Flow_4_Pa,BM_Inlet_1_Pa,T_Inlet_Air_c,T_Combustor_Can_Boot_c,T_Combustor_Cap_c,T_Seal_Bypass_Flow_1_c,T_Seal_Bypass_Flow_2_c,T_Turbine_Exit_Flow_c,T_Oil_Inlet_Flow_c,T_Oil_Outlet_Flow_c,T_TM_Cooling_Snake_In_c,T_TM_Cooling_Snake_Out_c,T_Heat_Shield_Cavity_c,T_Combustor_Can_Surface_1_c,T_Combustor_Can_Surface_2_c,T_Hot_Section_Housing_1_c,T_Methane_Anulus_c,T_Oil_Sump_Vent_Temperature_c,T_Cross_Duct_Flow_1_c,T_Cross_Duct_Flow_3_c,T_Cross_Duct_Flow_5_c,T_Turbine_Exit_Flow_4_c,xx_M_Annulus_c,xx_M_Exit_c,Ch1 RMS_[ m/s2 ],Ch2 RMS_[ m/s2 ],Ch1 Crest Factor_[ - ],Ch2 Crest Factor_[ - ],run_elapsed_sec,Index_y,t_stamp,atmospheric pressure,bearing temperature,co2 temperature,fuel inlet pressure,fuel inlet temperature,fuel regulator,fuel supply pressure,generator case temperature 1,generator case temperature 2,generator case temperature 3,generator case temperature 4,generator outlet temperature,generator phase1 current,generator phase1 voltage,generator phase2 current,generator phase2 voltage,generator phase3 current,generator phase3 voltage,inlet static pressure,inlet temperature,n1 speed sensor,n2 speed sensor,oil pressure,oil temperature,pt outlet pressure 1,pt outlet pressure 2,pt outlet pressure 3,pt outlet pressure 4,pt outlet temperature 1,pt outlet temperature 2,pt outlet temperature 3,pt outlet temperature 4,turbine outlet temperature 1,turbine outlet temperature 2,relay_st1,relay_st2,relay_st3,relay_st4,relay_st5,n2b analog,n2b speed sensor,N1.1,TET,PWR,voltage,current,power
46,49,49,49,49.0,2:15:17 PM,0.096000001,7.139999866,1.280397733,585.2999979666666,0.7463134067972855,49,2:15:17 PM,101408.9998,47.9737,39.3959,6.0388,-0.1391,-174.3784,-235.0834,28812.78,24603.6752,24773.3971,24943.1191,24892.2025,24909.1747,27590.7817,26844.0051,26776.1163,26334.8391,-829.3459,23.9499,25.2395,23.0106,23.0857,24.737,3.7087,3.9241,22.5178,359.6896,435.0979,13.3217,22.909,2295.5488,2295.5488,34.4551,32.7913,556.2726,47.8346,46.5427,22.4308,23.2308,30.6081,2295.5488,2295.5488,2295.5488,61.7883,23.3764,46.5312,46.5805,46.321,656.3837,2295.2776,2295.2776,21.5809,7.197,3.6926,2.2827,49.0,70.83333333333333,,1.009328365,31.55000019,46.26666577833333,-0.062138459,23.39999962,0,-4.5665244265,25.18333403,25.29999924,29.95000012666666,35.65000088833334,23.08333365,12.08405638,20.722113295,11.96469927,20.68413575666667,11.88241417833334,20.90567207666667,0.000436395,24.6666673,0.096000001,7.139999866,8.171603203,36.15000088833334,1.280397733,1.288751900333333,1.030678511,1.286507547333333,51.65000088833334,52.15000088833334,52.36666806833333,52.03333218500001,585.2999979666666,633.9999898333334,1,1.0,0,0,0,6.910385609,0,74.37,609.5,0.7,20.770640376111114,35.93116982833334,0.7463134067972859
47,50,50,50,50.0,2:15:18 PM,0.096000001,7.139999866,1.280927658,590.2000122,0.7490059223609455,50,2:15:18 PM,101379.297,47.9833,40.5344,12.4391,-0.0878,-172.7377,-229.341,29915.973,28931.5854,25129.8132,25112.841,24943.1191,24773.3971,27743.5315,26979.7826,26894.9216,26351.8113,-829.2719,24.3798,25.2395,23.0022,23.0899,21.9985,3.2902,3.3087,22.5011,360.2697,428.7172,13.8934,23.0289,2295.7614,2295.7614,34.5929,32.7497,560.1047,47.8758,46.9863,22.682,23.3667,30.9605,2295.7614,2295.7614,2295.7614,63.3142,23.2353,46.7477,46.8178,46.4844,657.7709,2295.2884,2295.2884,19.6837,7.4955,3.4743,2.3482,50.0,72.0,2:13:17 PM,1.009328365,31.89999962,46.59999847,-0.06234628,23.39999962,0,-4.566108704,25.20000076,25.29999924,30.10000038,35.90000153,23.20000076,12.08767319,20.77907944,11.96831608,20.76280403,11.88693523,20.97439194,0.000436395,24.70000076,0.096000001,7.139999866,8.171603203,36.5,1.280927658,1.290653348,1.030678511,1.28672576,51.70000076,52.20000076,52.40000153,52.09999847,590.2000122,635.4000244,1,1.0,0,0,0,6.931785583,0,74.37,613.0,0.7,20.838758470000002,35.9429245,0.7490059223609455
48,51,51,51,51.0,2:15:19 PM,0.096000001,7.139999866,1.285603543,592.0333557,0.7539671475568499,51,2:15:19 PM,101400.5133,47.9737,39.1744,4.7962,0.1278,-173.5581,-232.6224,28235.7253,27522.893,24790.3693,24688.5361,24603.6752,24790.3693,27607.7539,26962.8104,26911.8938,26317.867,-829.1238,24.5947,25.6694,23.0022,23.0983,25.3155,3.3579,3.3087,22.4885,361.4298,428.1372,13.9138,23.1036,2295.8297,2295.8297,35.1095,33.0856,563.2609,47.8716,47.4077,22.757,23.4019,31.3293,2295.8297,2295.8297,2295.8297,65.0122,23.2656,46.819,47.0086,46.7905,658.9904,2295.2697,2295.2697,20.9646,7.4471,3.5533,2.5594,51.0,72.83333333333333,,1.009328365,32.15000057,46.85000102,-0.06234628,23.48333327,0,-4.566108704,25.20000076,25.38333289,30.26666609666666,36.233332955,23.36666647666667,12.13288450666667,20.84689680666667,12.01352739666667,20.82157898,11.92762613,21.03316689,0.000436395,24.86666647666667,0.096000001,7.139999866,8.171603203,36.74999936666666,1.285603543,1.2956409655,1.030678511,1.287816723333333,52.03333218500001,52.45000012666667,52.65000088833334,52.35000102,592.0333557,637.0666910666666,1,1.0,0,0,0,6.957404852166666,0,74.37,614.6666666666666,0.7833333333333333,20.900547558888892,36.07403803333334,0.7539671475568501
49,52,52,52,52.0,2:15:20 PM,0.096000001,7.139999866,1.281114697,600.2000122,0.7608433718086572,52,2:15:20 PM,101383.5402,47.9785,39.5929,12.3382,0.0559,-174.3784,-237.5444,28575.1693,26776.1163,24807.3415,24637.6196,24620.6474,24807.3415,27590.7817,26725.1997,26657.3109,26334.8391,-829.1979,24.5947,25.0246,23.0147,23.1066,25.3955,3.6533,3.9425,22.476,366.0703,425.2368,13.9342,23.0162,2295.6663,2295.6663,35.466,33.243,566.6442,47.8471,47.4485,22.7638,23.469,31.5017,2295.6663,2295.6663,2295.6663,66.5605,23.4126,47.1606,47.2943,47.1285,660.9155,2295.4245,2295.4245,20.6096,7.1096,3.533,2.5142,52.0,74.0,2:13:19 PM,1.009328365,32.70000076,47.40000153,-0.06234628,23.5,0,-4.566108704,25.20000076,25.39999962,30.70000076,36.70000076,23.39999962,12.19075489,20.93098831,12.07139778,20.8984375,11.98459148,21.14257813,0.000436395,25.20000076,0.096000001,7.139999866,8.171603203,37.20000076,1.281114697,1.291027427,1.030678511,1.28691268,52.5,52.90000153,53.20000076,52.79999924,600.2000122,640.7999878,1,1.0,0,0,0,6.995080948,0,74.37,621.0,0.8,20.99066798,36.24674415,0.7608433718086574
50,53,53,53,53.0,2:15:21 PM,0.096000001,7.194545268727273,1.284090215181818,601.8818359272727,0.7637742664368055,53,2:15:21 PM,101383.5402,47.9833,38.4728,5.2041,0.0662,-176.8394,-235.0834,29983.8618,30662.7498,24994.0357,24960.0913,24926.1469,24790.3693,27438.032,26725.1997,26657.3109,26334.8391,-828.9758,24.1648,25.2395,23.0022,23.1024,25.217,3.4625,3.3702,22.4676,367.2305,424.6568,13.9546,23.2189,2295.6587,2295.6587,35.2319,33.4249,569.717,47.888,47.5455,22.8145,23.5811,31.7683,2295.6587,2295.6587,2295.6587,68.3182,23.2808,47.3276,47.4117,47.2987,661.9416,2295.3768,2295.3768,20.9383,7.282,3.5,2.2543,53.0,74.45454545454545,,1.009328365,32.79091020090909,47.58181867090909,-0.06234628,23.5,0,-4.568375847636363,25.29090933272727,25.39999962,30.79090933272727,36.79091020090909,23.49090905636364,12.23514409454545,20.93838709181819,12.07633001181818,20.90583541363636,12.02651457090909,21.21162848454545,0.000436395,25.33636405090909,0.096000001,7.194545268727273,8.171603203,37.33636405090909,1.284090215181818,1.294257998818182,1.030678511,1.290228269545455,52.77272657727273,53.21818195727273,53.29091020090909,52.89090867636364,601.8818359272727,641.4363625272728,1,1.0,0,0,0,6.996724952545455,0,74.93818181818182,621.9090909090909,0.8,21.01861699666667,36.33798867727272,0.7637742664368053
51,54,54,54,54.0,2:15:22 PM,0.096000001,7.249090671454545,1.287065733363636,603.5636596545454,0.7667102614545804,54,2:15:22 PM,101400.5133,47.9785,40.4606,12.027,0.1483,-174.3784,-232.6224,29220.1128,30696.6942,25723.8401,25825.6733,25537.1459,25825.6733,28490.3083,27879.3091,27777.4759,26521.5333,-829.0498,24.8096,25.4544,23.0106,23.1108,24.257,3.8133,3.9487,22.4509,358.5295,414.2156,13.9342,23.2831,2295.7045,2295.7045,35.4704,34.1709,573.2187,47.9056,48.1515,22.9012,23.7402,32.1033,2295.7045,2295.7045,2295.7045,69.5458,23.1541,47.6639,47.8298,47.5192,663.8192,2295.1573,2295.1573,20.1586,7.1171,3.7518,2.3559,54.0,74.9090909090909,,1.009328365,32.88181964181818,47.76363581181818,-0.06234628,23.5,0,-4.570642991272727,25.38181790545454,25.39999962,30.88181790545454,36.88181964181818,23.58181849272727,12.27953329909091,20.94578587363636,12.08126224363636,20.91323332727272,12.06843766181818,21.28067883909091,0.000436395,25.47272734181818,0.096000001,7.249090671454545,8.171603203,37.47272734181819,1.287065733363636,1.297488570636364,1.030678511,1.293543859090909,53.04545315454546,53.53636238454546,53.38181964181818,52.98181811272728,603.5636596545454,642.0727372545454,1,1.0,0,0,0,6.998368957090909,0,75.50636363636364,622.8181818181819,0.8,21.04656601333333,36.42923320454545,0.7667102614545802
52,55,55,55,55.0,2:15:23 PM,0.096000001,7.259999752,1.293833017,607.5,0.7720500943739576,55,2:15:23 PM,101438.7026,47.9833,37.6482,4.586,0.0457,-177.6598,-239.1851,29203.1406,22108.7627,26114.2006,25893.562,25842.6455,26063.284,28982.502,28167.8365,28184.8087,27098.588,-828.9018,24.5947,25.0246,23.0147,23.115,26.9217,4.041,4.3056,22.4384,371.871,411.3153,13.9546,23.2832,2295.6442,2295.6442,35.9906,34.3084,576.6997,47.9033,48.3387,22.8583,23.7694,32.319,2295.6442,2295.6442,2295.6442,71.0889,23.3284,48.3951,48.5045,48.2928,665.5159,2295.3516,2295.3516,21.4431,7.0879,3.6768,2.4667,55.0,76.0,2:13:22 PM,1.009328365,33.20000076,47.79999924,-0.06234628,23.5,0,-4.561121464,25.39999962,25.39999962,31.10000038,37.20000076,23.60000038,12.28841114,21.05034828,12.16362858,21.06119728,12.07682228,21.29448891,0.000436395,25.5,0.096000001,7.259999752,8.171603203,37.79999924,1.293833017,1.30262351,1.030678511,1.294206977,53.09999847,53.59999847,54.0,53.70000076,607.5,644.0999756,1,1.0,0,0,0,7.047525883,0,75.62,626.0,0.8,21.13534482333333,36.528862,0.7720500943739576
53,56,56,56,56.0,2:15:24 PM,0.5759999926666666,7.359999657,1.295079847,610.4999796666666,0.7860801987194465,56,2:15:24 PM,101464.1621,47.9785,41.0329,10.3849,0.1688,-177.6598,-243.2868,31053.1105,33361.33,25808.7011,25791.7289,25859.6176,25910.5342,28744.8912,27879.3091,27913.2535,27183.449,-828.6798,25.0246,25.4544,23.0064,23.1233,25.4263,3.3579,3.4441,22.4301,384.0523,404.9346,13.9342,23.2589,2295.7709,2295.7709,36.022,33.9623,579.6824,47.9836,48.2614,22.9386,23.8607,32.7364,2295.7709,2295.7709,2295.7709,72.5883,23.38,48.4562,48.7214,48.5732,666.223,2295.3101,2295.3101,18.5355,7.1796,4.4714,2.5078,56.0,76.83333333333333,,1.009328365,33.45000012666667,48.21666590666666,-0.061307175,23.41666635,0,-4.556965033166667,25.48333327,25.48333327,31.34999974666666,37.45000012666667,23.68333403,12.39239660666667,21.24475478833333,12.27665647166667,21.26012738833333,12.18985096333334,21.47533257666666,0.000436395,25.58333365,0.5759999926666666,7.359999657,8.171603203,38.04999859833333,1.295079847,1.3041820725,1.0316136085,1.297480067,53.60000037833333,54.10000037833333,54.499998725,54.11666742666667,610.4999796666666,645.6000162666667,1,1.0,0,0,0,7.1153428555,0,21.75333333333334,628.5,0.8,21.326738251111106,36.85890404166668,0.7860801987194466
54,57,57,57,57.0,2:15:25 PM,0.671999991,7.379999638,1.295329213,614.5,0.8034963371254681,57,2:15:25 PM,101413.243,47.9833,39.599,14.8907,0.0765,-174.3784,-239.1851,29559.5568,30119.6394,26029.3396,26029.3396,25774.7567,26080.2562,28982.502,28116.9199,28150.8643,27200.4212,-828.5318,24.1648,25.4544,23.0064,23.1066,24.8232,3.6841,3.6102,22.4175,380.5719,399.714,13.9342,23.2724,2295.6026,2295.6026,36.1989,34.3129,581.8141,47.8459,48.8589,22.9665,23.7997,32.885,2295.6026,2295.6026,2295.6026,73.8294,23.4187,48.8033,49.0549,48.8437,666.1962,2295.195,2295.195,21.8793,7.9341,4.173,2.5124,57.0,78.0,2:13:24 PM,1.009328365,33.70000076,48.70000076,-0.061099354,23.39999962,0,-4.551146507,25.70000076,25.5,31.60000038,37.5,23.89999962,12.53797722,21.47894859,12.4077692,21.47894859,12.33723927,21.69596481,0.000436395,25.60000038,0.671999991,7.379999638,8.171603203,38.29999924,1.295329213,1.304493785,1.031800628,1.298134685,54.09999847,54.59999847,55.0,54.40000153,614.5,647.2000122,1,1.0,0,0,0,7.201243877,0,10.98,631.0,0.8,21.551287329999997,37.28298569,0.8034963371254681
55,58,58,58,58.00000000000001,2:15:26 PM,0.791999986,7.379999638,1.299693266333333,616.7500101666666,0.8116246562533375,58,2:15:26 PM,101387.7835,47.9833,39.5129,6.2827,0.0149,-185.0428,-244.1071,30119.6394,24858.2581,26402.7279,26453.6445,26283.9226,26182.0894,29101.3074,28388.4751,28371.5029,27319.2266,-828.4578,24.5947,24.8096,23.0106,23.1191,26.8725,3.9549,4.3241,22.405,382.8922,393.3333,13.9342,23.2964,2295.812,2295.812,36.858,35.1598,584.4194,47.9402,49.028,23.0439,24.0107,33.2995,2295.812,2295.812,2295.812,75.2473,23.6868,49.4963,49.5966,49.3715,667.2431,2295.4801,2295.4801,19.3424,7.5414,3.6379,2.4652,58.00000000000001,78.83333333333333,,1.009328365,33.86666806833333,49.03333218500001,-0.061099354,23.48333327,0,-4.549068292,25.95000012666666,25.58333365,31.76666609666666,37.74999936666666,24.23333263666667,12.605793795,21.59197807333334,12.47106456666667,21.569372815,12.40505663666667,21.799950285,0.000436395,25.84999974666666,0.791999986,7.379999638,8.171603203,38.71666590666666,1.299693266333333,1.30714341,1.031800628,1.300316711666666,54.43333307833333,54.93333307833333,55.1666673,54.65000088833334,616.7500101666666,647.7833557,1,1.0,0,0,0,7.243441582,0,9.363333333333332,632.6666666666666,0.8,21.65376705777778,37.48191499833334,0.8116246562533374
56,59,59,59,59.00000000000001,2:15:27 PM,0.815999985,7.379999638,1.297947645,619.9000244,0.823027346318883,59,2:15:27 PM,101387.7835,47.9833,39.5436,11.9744,-0.0056,-174.3784,-244.9274,28761.8634,26504.5611,25825.6733,25859.6176,25469.2571,26063.284,28999.4742,28133.8921,28099.9477,27471.9764,-828.2357,24.3798,25.2395,23.0189,23.1233,25.0201,3.8995,3.9856,22.405,387.5327,385.2124,13.3013,23.3129,2295.6987,2295.6987,37.2392,35.0108,586.8464,47.8234,49.344,23.2441,24.0443,33.5092,2295.6987,2295.6987,2295.6987,76.5286,24.0796,49.7332,49.8104,49.6984,668.1051,2295.5713,2295.5713,20.1027,7.4262,4.1068,2.5579,59.00000000000001,80.0,2:13:26 PM,1.009328365,34.29999924,49.59999847,-0.061099354,23.5,0,-4.546158791,26.0,25.70000076,32.09999847,38.20000076,24.60000038,12.6953125,21.74479103,12.55425358,21.71766472,12.48372364,21.97265625,0.000436395,26.10000038,0.815999985,7.379999638,8.171603203,38.90000153,1.297947645,1.306364059,1.031800628,1.300753117,54.90000153,55.40000153,55.70000076,55.20000076,619.9000244,648.9000244,1,1.0,0,0,0,7.297091961,0,9.04,634.0,0.8,21.811704000000002,37.73328972,0.823027346318883
57,60,60,60,60.00000000000001,2:15:28 PM,0.815999985,7.479999939666666,1.296077251666666,622.0666707333334,0.8297451896095234,60,2:15:28 PM,101408.9998,47.9785,39.716,5.6667,0.0046,-185.0428,-244.9274,28880.6688,23619.2879,25706.8679,25740.8123,25469.2571,25859.6176,28626.0859,27726.5593,27675.6427,27471.9764,-828.2357,24.3798,25.6694,23.0147,23.1233,26.3555,4.0287,4.5887,22.3883,382.8922,377.6716,13.3013,23.282,2295.6305,2295.6305,37.3254,35.0452,588.6373,47.7639,49.7795,23.09,24.153,33.8347,2295.6305,2295.6305,2295.6305,77.7851,23.7471,49.7133,49.9128,49.6539,668.5474,2295.3788,2295.3788,19.6932,7.4415,3.8707,2.5001,60.00000000000001,80.83333333333333,,1.009328365,34.54999859833333,49.93333307833333,-0.061099354,23.5,0,-4.548237006,26.1666673,25.86666647666667,32.35000102,38.36666806833333,24.68333403,12.745045025,21.82617283,12.62207094666667,21.80808735333333,12.53797738166667,22.0359532,0.000436395,26.34999974666666,0.815999985,7.479999939666666,8.171603203,39.15000088833334,1.296077251666666,1.305273095666667,1.031800628,1.298415223666667,55.06666564666667,55.56666564666667,55.86666806833333,55.45000012666667,622.0666707333334,649.6499939,1,1.0,0,0,0,7.330246846,0,9.165,635.6666666666666,0.8,21.890071127777777,37.90509335333334,0.8297451896095236
58,61,61,61,61.00000000000001,2:15:29 PM,0.815999985,7.5,1.295703173,624.9000244,0.8321532078931316,61,2:15:29 PM,101383.5402,47.9833,39.2236,7.7482,-0.0467,-182.5818,-240.0054,30102.6672,27947.1979,25554.1181,25655.9513,25452.2849,25825.6733,28744.8912,27862.3369,27879.3091,27455.0042,-828.2357,24.5947,25.0246,23.0231,23.1317,25.3093,3.6164,3.7333,22.3799,381.7321,368.9706,13.2808,23.1716,2295.5167,2295.5167,37.3923,35.1417,590.9236,47.6724,49.7847,23.1963,24.1932,34.0994,2295.5167,2295.5167,2295.5167,79.3782,23.6068,49.7708,49.92,49.7487,669.485,2295.3007,2295.3007,21.7359,7.3905,3.6069,2.3816,61.00000000000001,82.0,2:13:28 PM,1.009328365,34.79999924,50.29999924,-0.061099354,23.5,0,-4.548652649,26.39999962,26.10000038,32.59999847,38.59999847,24.70000076,12.75499153,21.86414909,12.63563442,21.84787369,12.55967808,22.0703125,0.000436395,26.39999962,0.815999985,7.5,8.171603203,39.40000153,1.295703173,1.305054903,1.031800628,1.297947645,55.29999924,55.79999924,56.09999847,55.70000076,624.9000244,650.2000122,1,1.0,0,0,0,7.344111919,0,9.19,638.0,0.8,21.927445093333333,37.95030403,0.8321532078931317
59,62,62,62,62.00000000000001,2:15:30 PM,0.93599998,7.599999905,1.300690789666667,626.8999939,0.8344157421197931,62,2:15:30 PM,101430.216,47.9785,38.9898,12.6493,-0.098,-171.0971,-237.5444,29440.7514,24552.7586,26012.3674,26029.3396,25689.8957,26063.284,28965.5298,28116.9199,28167.8365,27455.0042,-828.0137,24.8096,25.6694,23.0064,23.1317,23.9431,3.7025,3.8072,22.3674,388.6928,366.6504,13.9138,23.2689,2295.7505,2295.7505,37.5736,35.2398,593.3617,47.8004,50.1326,23.2017,24.3929,34.4374,2295.7505,2295.7505,2295.7505,80.5479,23.7039,49.8896,50.1401,49.8779,669.7186,2295.3282,2295.3282,20.3058,8.0866,4.0027,2.2958,62.00000000000001,82.83333333333333,,1.009328365,35.04999859833333,50.46666654,-0.061099354,23.5,0,-4.546574434,26.48333327,26.18333403,32.76666577833333,38.76666577833333,24.61666711,12.77307558,21.89127477333333,12.662760895,21.87047894833333,12.573242505,22.097438175,0.000436395,26.48333327,0.93599998,7.599999905,8.171603203,39.56666564666667,1.300690789666667,1.3106658855,1.031800628,1.300129671666667,55.38333448166667,55.88333448166667,56.18333371166667,55.86666806833333,626.8999939,650.8666687,1,1.0,0,0,0,7.357675154833333,0,8.148333333333333,638.8333333333334,0.8,21.953063965555554,38.00907898,0.834415742119793
