,Unnamed: 0.1,Unnamed: 0,elapsed_sec,_time,N1,N2,PR,Turbine_Exit,Power,ACC_NI_CH1_FFT,ACC_NI_CH1_RMS,ACC_NI_CH2_FFT,ACC_NI_CH2_RMS,ACC_NI_CH3_FFT,ACC_NI_CH3_RMS,CV_PLC_Control_Call,CV_PLC_Control_Mode,CV_PLC_Diag,CV_PLC_Fuel_Call,CV_PLC_Fuel_Signal_AO,CV_PLC_Fuel_Temp_Set,CV_PLC_N1_Max,CV_PLC_N2_Max,CV_PLC_Passive_kW,CV_PLC_Stage,CV_PLC_Target_N2,CV_PLC_Volt_Max,DO_PLC_Air_Valve,DO_PLC_Fuel_Enable,DO_PLC_Fuel_Heater,DO_PLC_Igniter,DO_PLC_System_Enable,D_NI_Displacement_Probe_1,FP_PLC_Fuel_1,FP_PLC_Oil_Inlet_1,F_PLC_Axial_Force_1,I_PLC_Phase_1,I_PLC_Phase_2,I_PLC_Phase_3,N_PLC_N1,N_PLC_N2,N_PLC_N2b,P_NI_Bellmouth_Pressure_2,P_NI_Combustor_Can_1,P_NI_Generator_Cooling_Inlet_1,P_NI_Impeller_Exit_1,P_NI_Impeller_Exit_2,P_NI_Impeller_Exit_3,P_NI_Impeller_Exit_4,P_NI_Inlet_Mass_Flow_2,P_NI_Inlet_Mass_Flow_3,P_NI_LP_Inlet_1,P_NI_LP_Inlet_2,P_NI_LP_Outlet_Pressure_1,P_NI_LP_Outlet_Pressure_2,P_NI_Lab_Seal_Downstream_1,P_NI_Lab_Seal_Downstream_2,P_NI_Lab_Seal_Downstream_3,P_NI_Lab_Seal_Downstream_4,P_NI_Lab_Seal_Upstream_1,P_NI_Lab_Seal_Upstream_2,P_NI_Lab_Seal_Upstream_3,P_NI_Lab_Seal_Upstream_4,P_NI_Oil_Sump_Cooling_Inlet_1,P_NI_Turbine_Diffuser_Exit_2,P_PLC_Bellmouth_Pressure_1,P_PLC_Inlet_MF,P_PLC_PT_Exit_1,P_PLC_PT_Exit_2,P_PLC_PT_Exit_3,P_PLC_Turbine_Diffuser_Exit,T_NI_Engine_Frame_1,T_NI_Generator_Cooling_Inlet_1,T_NI_Generator_Cooling_Outlet_2,T_NI_Generator_Stator_1,T_NI_Generator_Stator_2,T_NI_Inlet_2,T_NI_Inlet_3,T_NI_N2_Front_Bearing_21,T_NI_Oil_Sump_Cooling_Inlet_1,T_NI_Oil_Sump_Cooling_Outlet_1,T_NI_PT_Exit_1,T_NI_PT_Exit_2,T_NI_PT_Exit_3,T_NI_PT_Exit_4,T_NI_PT_Outlet_Duct_3,T_NI_PT_Outlet_Duct_4,T_NI_PT_Outlet_Duct_5,T_NI_PT_Outlet_Duct_6,T_NI_PT_Outlet_Duct_7,T_NI_Seal_Bypass_1,T_NI_Seal_Bypass_2,T_NI_Seal_Bypass_3,T_NI_Seal_Bypass_4,T_NI_Turbine_Exit_1,T_NI_Turbine_Exit_2,T_PLC_Fuel_Inlet_1,T_PLC_Inlet_1,T_PLC_N2_Front_Bearing_1,T_PLC_Oil_Inlet_1,T_PLC_Oil_Outlet_1,T_PLC_PT_Outlet_Duct_1,T_PLC_PT_Outlet_Duct_2,T_PLC_TC_10,T_PLC_TC_11,T_PLC_TC_12,T_PLC_TC_13,T_PLC_TC_14,T_PLC_TC_15,T_PLC_Turbine_Exit_1,T_PLC_Turbine_Exit_2,VF_PLC_Fuel,V_PLC_Phase_1,V_PLC_Phase_2,V_PLC_Phase_3,cc_call,cc_fuel_manual,cc_ll,cc_max_dec,cc_max_inc,cc_n2_setpoint,cv_control_mode,cv_et,cv_n1_max,cv_n2_max,cv_pid_d,cv_pid_i,cv_pid_p,cv_stage,cv_v_max,spare_420,spare_tc,fuel_gph,fuel_kgs
2020,2020,2020,329.980305,2023-02-10 00:17:32.376395+00:00,0.0,34.5,3.231762480467144,789.2,27.43,124.8,180.1253859465423,124.8,12.58186395009238,0.0,18.44227397466182,60.0,100.0,0.0,100.0,100.0,70.0,150.0,40.0,27.43,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,27.92360184543547,214.09,39.1,-71.9,79.68,79.86,79.33,0.0,34.5,0.0,0.0043921384181085,0.8199109439161727,5.992563262385302,461.1617032090733,183.0171273291269,179.4472642304861,181.2350243235233,6.274569852086128,6.108668625421584,-0.0278520155125789,-0.014270448169278,-0.0252111552295938,-0.0168311759630774,199.3728914464125,199.8877223543728,0.6728189744796182,198.6543912280275,212.2380172088228,0.6388746738643718,208.5719632787066,211.7005554822551,2.473832503179181,-0.0286065470367867,0.0,238.41,227.19,225.4,225.81,-1.02,57.92375241557479,19.35785705363391,21.78950184348429,1123.085548797423,48.93537883725768,15.83349902261457,2293.705960057041,68.40391594384457,19.74884155695113,30.41496125077074,209.8338662827088,207.8477231210626,203.7076787053717,204.9857370975366,205.366255038195,206.902678562182,211.0853554718882,210.0787580580345,210.7266981860452,145.9483458762465,267.9112138727891,264.6762916214342,251.0748150943298,742.7541353903774,2293.705960057041,66.2,32.6,212.9,30.8,82.0,107.3,214.7,77.0,207.1,299.4,342.8,405.5,462.0,789.2,797.7,0.53,115.16,114.31,115.28,60.0,56.0,4.0,0.5,0.25,37.0,100.0,330.6,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,107.9,8.400675224084049,0.0072168333333333
2021,2021,2021,330.005286,2023-02-10 00:17:32.401376+00:00,0.0,34.305,3.230652191792089,789.225,27.345,124.8,180.1060619155369,124.8,12.76645333175503,0.0,18.49331230605433,60.0,100.0,0.0,100.0,100.0,70.0,150.0,40.0,27.345,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,28.04400438534976,214.1225,39.1275,-70.9975,79.55250000000001,79.735,79.21,0.0,34.305,0.0,0.0048073076214053,0.6219025237313005,4.560727791367043,463.2098120276079,182.9548951533924,179.4755515704896,181.0200404890569,6.266448810121851,6.112149069525113,-0.0353973306646473,-0.0229475607379772,-0.0320019388844521,-0.0178521042316597,199.3502615171672,199.9782420767968,0.7746518749290487,198.7053085637936,212.3511670489205,0.6049303736628886,208.3965811104948,211.7231854487536,2.406822118081157,-0.0353973306646473,0.0,238.5525,227.125,225.2025,225.735,-1.0175,57.92375241557479,19.35785705363391,21.78950184348429,1123.085548797423,50.35434984304635,15.83349902261457,2293.705960057041,68.40391594384457,19.74884155695113,30.41496125077074,209.8338662827088,207.8477231210626,203.7076787053717,204.9857370975366,205.366255038195,206.902678562182,211.0853554718882,210.0787580580345,210.7266981860452,145.9483458762465,267.9112138727891,264.6762916214342,251.0748150943298,742.7541353903774,2293.705960057041,66.2,32.65,212.9,30.8,82.025,108.1,214.675,77.025,199.475,300.5,345.125,407.25,463.0,789.225,797.725,0.53,114.9775,114.13,115.0925,60.0,56.0,4.0,0.5,0.25,37.0,100.0,330.725,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,114.75,8.400675224084049,0.0072168333333333
2022,2022,2022,330.113117,2023-02-10 00:17:32.509207+00:00,0.0,34.11,3.229541903117033,789.25,27.26,124.8,180.0867378845316,124.8,12.95104271341769,0.0,18.54435063744684,60.0,100.0,0.0,100.0,100.0,70.0,150.0,40.0,27.26,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,27.9451336828387,214.155,39.155,-70.095,79.42500000000001,79.61,79.09,0.0,34.11,0.0,0.0044704080201131,0.7322214997646199,1.608852448075077,464.5167557976212,183.5319571812292,179.4840377725436,181.0200404890569,6.272829628654981,6.120270106208182,-0.038792722424616,-0.0263429525474023,-0.026908851173685,-0.0166269903135332,199.5454446610357,199.69819669085,0.5964442993460395,198.5101254463888,211.8419927920805,0.6897911242959687,208.6596543628126,211.90139644009,2.449900222284409,-0.0246452565800758,0.0,238.695,227.06,225.005,225.66,-1.015,57.97396305418369,19.38126847354563,21.80708198313754,1123.085548797423,49.58036562515377,16.06903309551219,2293.710889658559,68.56242474099238,19.75880567215429,30.43171326502656,209.8844022273631,208.0494884404664,203.8381956803605,204.8647826174841,205.2235621621102,207.041946197646,211.1480702410044,210.0900264328252,210.6798889205674,146.0393210368331,267.9157589892515,264.6141642725602,250.9313985845638,742.8604613867633,2293.710889658559,66.2,32.7,212.9,30.8,82.05,108.9,214.65,77.05,191.85,301.6,347.45,409.0,464.0,789.25,797.75,0.53,114.795,113.95,114.905,60.0,56.0,4.0,0.5,0.25,37.0,100.0,330.85,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,121.6,8.400675224084049,0.0072168333333333
2023,2023,2023,330.500568,2023-02-10 00:17:32.896658+00:00,0.0,33.915,3.228431614441977,789.275,27.175,124.8,180.5172789662975,124.8,12.8023783862513,0.0,18.61597454285779,60.0,100.0,0.0,100.0,100.0,70.0,150.0,40.0,27.175,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,27.84626298032765,214.1875,39.1825,-69.19250000000001,79.2975,79.485,78.97,0.0,33.915,0.0,0.0041335084188209,0.8425404757979393,-1.343022895216889,465.8236995676344,184.1090192090661,179.4925239745976,181.0200404890569,6.279210447188111,6.128391142891251,-0.0421881141845847,-0.0297383443568275,-0.0218157634629179,-0.0154018763954066,199.7406278049041,199.4181513049031,0.4182367237630302,198.3149423289839,211.3328185352405,0.7746518749290487,208.9227276151305,212.0796074314264,2.492978326487661,-0.0138931824955044,0.0,238.8375,226.995,224.8075,225.585,-1.0125,58.02417369279259,19.40467989345735,21.82466212279079,1123.085548797423,48.8063814072612,16.30456716840981,2293.715819260077,68.72093353814019,19.76876978735745,30.44846527928237,209.9349381720174,208.2512537598702,203.9687126553493,204.7438281374316,205.0808692860253,207.18121383311,211.2107850101205,210.1012948076161,210.6330796550897,146.1302961974198,267.920304105714,264.5520369236861,250.7879820747977,742.9667873831493,2293.715819260077,66.2,32.75,212.9,30.8,82.07499999999999,109.7,214.625,77.07499999999999,184.225,302.7,349.775,410.75,465.0,789.275,797.775,0.53,114.6125,113.77,114.7175,60.0,56.0,4.0,0.5,0.25,37.0,100.0,330.975,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,128.45,8.400675224084049,0.0072168333333333
2024,2024,2024,330.533174,2023-02-10 00:17:32.929264+00:00,0.0,33.72,3.227321325766921,789.3,27.09,124.8,180.9478200480632,124.8,12.65371405908491,0.0,18.68759844826874,60.0,100.0,0.0,100.0,100.0,70.0,150.0,40.0,27.09,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,27.96820352153805,214.22,39.21,-68.29,79.17,79.36,78.85,0.0,33.72,0.0,0.0039701631597211,0.740707575270795,-0.5840280592515157,467.0330480001648,182.437237140101,178.3850749042681,179.8744033171696,6.172331827223694,6.008605963233752,-0.0325678373529108,-0.028323597770504,-0.0243623073183014,-0.0145851337573552,197.6021005805659,197.5511830404381,0.4691531737550978,196.3715984053325,209.6610305978837,0.7873809875871078,206.9624085347362,209.864700670234,2.490926988176051,-0.0172885743274306,0.0,238.98,226.93,224.61,225.51,-1.01,58.02417369279259,19.40467989345735,21.82466212279079,1123.085548797423,48.97837789779838,16.30456716840981,2293.715819260077,68.72093353814019,19.76876978735745,30.44846527928237,209.9349381720174,208.2512537598702,203.9687126553493,204.7438281374316,205.0808692860253,207.18121383311,211.2107850101205,210.1012948076161,210.6330796550897,146.1302961974198,267.920304105714,264.5520369236861,250.7879820747977,742.9667873831493,2293.715819260077,66.2,32.8,212.9,30.8,82.1,110.5,214.6,77.1,176.6,303.8,352.1,412.5,466.0,789.3,797.8,0.53,114.43,113.59,114.53,60.0,56.0,4.0,0.5,0.25,37.0,100.0,331.1,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,135.3,8.400675224084049,0.0072168333333333
2025,2025,2025,330.548066,2023-02-10 00:17:32.944156+00:00,0.0,33.72,3.227658524549716,789.3249999999999,27.025,124.8,181.3783611298291,124.8,12.50504973191852,0.0,18.7592223536797,60.0,100.0,0.0,100.0,100.0,70.0,150.0,40.0,27.025,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,28.09014406274846,211.9275,39.1925,-69.05000000000001,79.08,79.265,78.7525,0.0,33.72,0.0,0.0038068179006212,0.6388746747436507,0.1749667767138571,468.2423964326951,180.7654550711358,177.2776258339385,178.7287661452823,6.065453207259277,5.888820783576252,-0.0229475605212368,-0.0269088511841806,-0.026908851173685,-0.0137683911193038,195.4635733562277,195.6842147759731,0.5200696237471654,194.4282544816813,207.9892426605268,0.8001101002451669,205.0020894543421,207.6497939090416,2.488875649864441,-0.0206839661593569,0.0,239.27,226.92,224.77,225.4625,-1.0125,58.02417369279259,19.40467989345735,21.82466212279079,1123.085548797423,49.15037438833557,16.30456716840981,2293.715819260077,68.72093353814019,19.76876978735745,30.44846527928237,209.9349381720174,208.2512537598702,203.9687126553493,204.7438281374316,205.0808692860253,207.18121383311,211.2107850101205,210.1012948076161,210.6330796550897,146.1302961974198,267.920304105714,264.5520369236861,250.7879820747977,742.9667873831493,2293.715819260077,66.225,32.84999999999999,212.9,30.8,82.1,109.775,214.625,77.19999999999999,180.85,303.25,351.875,412.625,466.725,789.3249999999999,797.8249999999999,0.53,114.29,113.4525,114.3925,60.0,56.0,4.0,0.5,0.25,37.0,100.0,331.25,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,130.875,8.400675224084049,0.0072168333333333
2026,2026,2026,330.982326,2023-02-10 00:17:33.378416+00:00,0.0,33.72,3.227995723332511,789.3499999999999,26.96,124.8,166.8327055128565,124.8,12.19137556738498,0.0,17.10584282105579,60.0,100.0,0.0,100.0,100.0,70.0,150.0,40.0,26.96,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,28.21208460395887,209.635,39.175,-69.81,78.99000000000001,79.17,78.655,0.0,33.72,0.0,0.0036434726415214,0.5370417742165063,0.93396161267923,469.4517448652254,179.0936730021707,176.170176763609,177.583128973395,5.95857458729486,5.769035603918752,-0.0133272836895628,-0.0254941045978571,-0.0294553950290685,-0.0129516484812524,193.3250461318895,193.8172465115081,0.5709860737392329,192.4849105580299,206.3174547231699,0.812839212903226,203.0417703739479,205.4348871478492,2.486824311552832,-0.0240793579912832,0.0,239.56,226.91,224.93,225.415,-1.015,58.02417369279259,19.40467989345735,21.82466212279079,1123.085548797423,49.32237087887275,16.30456716840981,2293.715819260077,68.72093353814019,19.76876978735745,30.44846527928237,209.9349381720174,208.2512537598702,203.9687126553493,204.7438281374316,205.0808692860253,207.18121383311,211.2107850101205,210.1012948076161,210.6330796550897,146.1302961974198,267.920304105714,264.5520369236861,250.7879820747977,742.9667873831493,2293.715819260077,66.25,32.9,212.9,30.8,82.1,109.05,214.65,77.3,185.1,302.7,351.65,412.75,467.45,789.3499999999999,797.8499999999999,0.53,114.15,113.315,114.255,60.0,56.0,4.0,0.5,0.25,37.0,100.0,331.4,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,126.45,8.400675224084049,0.0072168333333333
2027,2027,2027,331.002542,2023-02-10 00:17:33.398632+00:00,0.0,33.72,3.228332922115305,789.375,26.895,124.8,167.1488571575269,124.8,12.1504357611537,0.0,17.03189482752504,60.0,100.0,0.0,100.0,100.0,70.0,150.0,40.0,26.895,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,28.33402514516928,207.3425,39.1575,-70.57,78.9,79.075,78.55749999999999,0.0,33.72,0.0,0.0034801273824216,0.435208873689362,1.692956448644603,470.6610932977557,177.4218909332056,175.0627276932795,176.4374918015077,5.851695967330443,5.649250424261252,-0.0037070068578888,-0.0240793580115337,-0.0320019388844521,-0.0121349058432009,191.1865189075513,191.9502782470431,0.6219025237313005,190.5415666343786,204.645666785813,0.8255683255612851,201.0814512935537,203.2199803866568,2.484772973241222,-0.0274747498232095,0.0,239.85,226.9,225.09,225.3675,-1.0175,58.02417369279259,19.40467989345735,21.82466212279079,1123.085548797423,49.49436736940993,16.30456716840981,2293.715819260077,68.72093353814019,19.76876978735745,30.44846527928237,209.9349381720174,208.2512537598702,203.9687126553493,204.7438281374316,205.0808692860253,207.18121383311,211.2107850101205,210.1012948076161,210.6330796550897,146.1302961974198,267.920304105714,264.5520369236861,250.7879820747977,742.9667873831493,2293.715819260077,66.275,32.95,212.9,30.8,82.1,108.325,214.675,77.4,189.35,302.15,351.425,412.875,468.175,789.375,797.875,0.53,114.01,113.1775,114.1175,60.0,56.0,4.0,0.5,0.25,37.0,100.0,331.55,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,122.025,8.400675224084049,0.0072168333333333
2028,2028,2028,331.081746,2023-02-10 00:17:33.477836+00:00,0.0,33.72,3.228670120898101,789.4,26.83,124.8,167.4650088021973,124.8,12.10949595492242,0.0,16.9579468339943,60.0,100.0,0.0,100.0,100.0,70.0,150.0,40.0,26.83,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,28.46057967820891,205.05,39.14,-71.33,78.81,78.98,78.46,0.0,33.72,0.0,0.0031262126602711,0.7633371129818631,4.443119375193023,471.9227774592565,177.8065986898707,174.9948381141567,176.1093587967441,5.895781558997922,5.682314589327222,-0.0021979437874459,-0.0187976373560824,-0.028606547077274,-0.0148573812291972,191.6447745291474,191.9389632933379,0.5653286903637351,190.7791806307862,204.7022416489343,0.8142535587498045,201.4435302682373,203.978083514805,2.535372652333197,-0.0259656867947987,0.0,240.14,226.89,225.25,225.32,-1.02,59.15437247574004,19.41001106860688,21.83152437811472,1123.085548797423,48.47672150483484,16.1445227669899,2293.713877294532,68.82145133299771,19.77564413809723,30.46284548143741,210.1165435512129,208.2107315211437,203.6524429035546,204.3032860765848,204.1931399370705,206.3092802030842,210.1465607931355,209.2476637866727,209.7649106383708,146.2299794087793,268.0330147994794,264.6528478180573,250.8804647357827,743.0953290129607,2293.713877294532,66.3,33.0,212.9,30.8,82.1,107.6,214.7,77.5,193.6,301.6,351.2,413.0,468.9,789.4,797.9,0.53,113.87,113.04,113.98,60.0,56.0,4.0,0.5,0.25,37.0,100.0,331.7,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,117.6,8.400675224084049,0.0072168333333333
2029,2029,2029,331.41175699999997,2023-02-10 00:17:33.807847+00:00,0.0,33.6,3.195520464950516,789.4666666666667,26.68333333333333,124.8,167.7811604468677,124.8,12.06855614869114,0.0,16.88399884046354,60.0,100.0,0.0,100.0,100.0,70.0,150.0,40.0,26.68333333333333,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,28.58713421124853,207.28,39.15666666666667,-70.84666666666666,78.59333333333333,78.76333333333334,78.24666666666666,0.0,33.6,0.0,0.0027722979381207,1.091465352274364,7.193282301741443,473.1844616207572,178.1913064465358,174.9269485350339,175.7812257919807,5.939867150665402,5.715378754393192,-0.0006888807170029,-0.0135159167006312,-0.0252111552700959,-0.0175798566151934,192.1030301507436,191.9276483396327,0.5087548569961697,191.0167946271938,204.7588165120557,0.802938791938324,201.8056092429208,204.7361866429533,2.585972331425172,-0.0244566237663879,0.0,237.2733333333333,223.5233333333333,221.82,222.04,-1.02,60.28457125868749,19.41534224375641,21.83838663343865,1123.085548797423,47.45907564025973,15.98447836557,2293.711935328985,68.92196912785525,19.78251848883701,30.47722568359244,210.2981489304084,208.1702092824172,203.3361731517599,203.8627440157379,203.3054105881157,205.4373465730586,209.0823365761505,208.3940327657294,208.896741621652,146.3296626201387,268.1457254932449,264.7536587124286,250.9729473967677,743.2238706427722,2293.711935328985,66.3,33.3,212.6666666666666,30.8,82.13333333333333,107.3333333333333,214.5,77.56666666666666,185.2333333333333,301.4333333333333,351.2666666666667,411.5,467.4666666666666,789.4666666666667,797.9666666666667,0.53,113.56,112.7266666666667,113.6666666666667,60.0,56.0,4.0,0.5,0.25,37.0,100.0,331.8666666666667,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,128.7666666666667,8.400675224084049,0.0072168333333333
2030,2030,2030,331.503802,2023-02-10 00:17:33.899892+00:00,0.0,33.48,3.162370809002933,789.5333333333333,26.53666666666667,124.8,168.2983480530666,124.8,12.27482582837198,0.0,17.30536300379293,60.0,100.0,0.0,100.0,100.0,70.0,150.0,40.0,26.53666666666667,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,28.71368874428816,209.51,39.17333333333333,-70.36333333333333,78.37666666666667,78.54666666666667,78.03333333333333,0.0,33.48,0.0,0.0024183832159703,1.419593591566866,9.943445228289864,474.446145782258,178.576014203201,174.8590589559111,175.4530927872172,5.983952742332882,5.748442919459162,0.0008201823534399,-0.0082341960451799,-0.0218157634629179,-0.0203023320011896,192.5612857723397,191.9163333859274,0.4521810236286043,191.2544086236014,204.815391375177,0.7916240251268434,202.1676882176044,205.4942897711016,2.636572010517148,-0.0229475607379772,0.0,234.4066666666667,220.1566666666667,218.39,218.76,-1.02,61.41477004163493,19.42067341890595,21.84524888876257,1123.085548797423,46.44142977568464,15.82443396415009,2293.709993363439,69.02248692271277,19.7893928395768,30.49160588574747,210.4797543096037,208.1296870436908,203.0199033999651,203.4222019548911,202.4176812391609,204.5654129430329,208.0181123591654,207.5404017447861,208.028572604933,146.4293458314982,268.2584361870104,264.8544696067999,251.0654300577526,743.3524122725837,2293.709993363439,66.3,33.6,212.4333333333333,30.8,82.16666666666667,107.0666666666667,214.3,77.63333333333334,176.8666666666667,301.2666666666667,351.3333333333333,410.0,466.0333333333334,789.5333333333333,798.0333333333333,0.53,113.25,112.4133333333333,113.3533333333333,60.0,56.0,4.0,0.5,0.25,37.0,100.0,332.0333333333333,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,139.9333333333333,8.400675224084049,0.0072168333333333
2031,2031,2031,331.631728,2023-02-10 00:17:34.027818+00:00,0.0,33.36,3.12922115305535,789.6,26.39,124.8,168.8155356592655,124.8,12.48109550805282,0.0,17.72672716712232,60.0,100.0,0.0,100.0,100.0,70.0,150.0,40.0,26.39,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,28.69611172446652,211.74,39.19,-69.88,78.16,78.33,77.82,0.0,33.36,0.0,0.0028948068821028,1.080150585661106,8.135530487995394,475.5946754531789,179.3680597555013,175.6907064153201,176.1829059028266,6.040219913208294,5.793301924318738,-0.0101205247258574,-0.012384119425573,-0.0259656867773057,-0.0183965992569555,193.7210688799438,193.228868344795,0.5653286907946841,192.4764238047721,206.0543812001332,0.780309258332629,202.8465864355512,206.4900076632085,2.554518477640938,-0.021061231941213,0.0,231.54,216.79,214.96,215.48,-1.02,61.41477004163493,19.42067341890595,21.84524888876257,1123.085548797423,47.70273734062823,15.82443396415009,2293.709993363439,69.02248692271277,19.7893928395768,30.49160588574747,210.4797543096037,208.1296870436908,203.0199033999651,203.4222019548911,202.4176812391609,204.5654129430329,208.0181123591654,207.5404017447861,208.028572604933,146.4293458314982,268.2584361870104,264.8544696067999,251.0654300577526,743.3524122725837,2293.709993363439,66.3,33.9,212.2,30.8,82.2,106.8,214.1,77.7,168.5,301.1,351.4,408.5,464.6,789.6,798.1,0.53,112.94,112.1,113.04,60.0,56.0,4.0,0.5,0.25,37.0,100.0,332.2,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,151.1,8.400675224084049,0.0072168333333333
2032,2032,2032,331.84416699999997,2023-02-10 00:17:34.240257+00:00,0.0,33.36,3.142720070181209,789.6333333333333,26.26,124.8,169.3327232654644,124.8,12.68736518773366,0.0,18.14809133045171,60.0,100.0,0.0,100.0,100.0,70.0,150.0,40.0,26.26,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,28.67853470464489,212.5466666666667,39.19666666666667,-69.44666666666666,77.97333333333333,78.14,77.63,0.0,33.36,0.0,0.0033712305482352,0.740707579755347,6.327615747700923,476.7432051240999,180.1601053078016,176.5223538747292,176.912719018436,6.096487084083708,5.838160929178314,-0.0210612318051547,-0.0165340428059662,-0.0301156100916936,-0.0164908665127213,194.8808519875479,194.5414033036625,0.6784763579607637,193.6984389859428,207.2933710250894,0.7689944915384146,203.5254846534981,207.4857255553153,2.47246494476473,-0.0191749031444488,0.0,232.7133333333333,218.0,216.3933333333333,216.94,-1.02,61.41477004163493,19.42067341890595,21.84524888876257,1123.085548797423,48.96404490557183,15.82443396415009,2293.709993363439,69.02248692271277,19.7893928395768,30.49160588574747,210.4797543096037,208.1296870436908,203.0199033999651,203.4222019548911,202.4176812391609,204.5654129430329,208.0181123591654,207.5404017447861,208.028572604933,146.4293458314982,268.2584361870104,264.8544696067999,251.0654300577526,743.3524122725837,2293.709993363439,66.3,34.23333333333333,212.1333333333333,30.8,82.23333333333333,108.2,213.9666666666667,77.73333333333333,158.0666666666667,300.2666666666667,353.4666666666666,410.7333333333333,466.6666666666667,789.6333333333333,798.1,0.53,112.66,111.8166666666667,112.7566666666667,60.0,56.0,4.0,0.5,0.25,37.0,100.0,332.4,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,163.6666666666667,8.400675224084049,0.0072168333333333
2033,2033,2033,332.000885,2023-02-10 00:17:34.396975+00:00,0.0,33.36,3.15621898730707,789.6666666666667,26.13,124.8,172.5815054534339,124.8,12.60243484160939,0.0,18.12442136809472,60.0,100.0,0.0,100.0,100.0,70.0,150.0,40.0,26.13,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,28.66095768482325,213.3533333333333,39.20333333333333,-69.01333333333334,77.78666666666666,77.95,77.44,0.0,33.36,0.0,0.0038476542143677,0.4012645738495877,4.519701007406454,477.8917347950209,180.952150860102,177.3540013341382,177.6425321340454,6.15275425495912,5.88301993403789,-0.0320019388844521,-0.0206839661863593,-0.0342655334060815,-0.0145851337684872,196.040635095152,195.8539382625301,0.7916240251268434,194.9204541671135,208.5323608500456,0.7576797247442002,204.2043828714451,208.4814434474223,2.390411411888522,-0.0172885743476847,0.0,233.8866666666666,219.21,217.8266666666667,218.4,-1.02,61.41477004163493,19.42067341890595,21.84524888876257,1123.085548797423,50.22535247051542,15.82443396415009,2293.709993363439,69.02248692271277,19.7893928395768,30.49160588574747,210.4797543096037,208.1296870436908,203.0199033999651,203.4222019548911,202.4176812391609,204.5654129430329,208.0181123591654,207.5404017447861,208.028572604933,146.4293458314982,268.2584361870104,264.8544696067999,251.0654300577526,743.3524122725837,2293.709993363439,66.3,34.56666666666666,212.0666666666666,30.8,82.26666666666667,109.6,213.8333333333333,77.76666666666667,147.6333333333333,299.4333333333333,355.5333333333334,412.9666666666666,468.7333333333333,789.6666666666667,798.1,0.53,112.38,111.5333333333333,112.4733333333333,60.0,56.0,4.0,0.5,0.25,37.0,100.0,332.6,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,176.2333333333333,8.400675224084049,0.0072168333333333
