,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,elapsed_sec,_time,N1,N2,PR,Turbine_Exit,Power,Index,Elapsed Time (s),Channel_NI,Ch1 RMS_NI,Ch2 RMS_NI,Ch1 Crest Factor_NI,Ch2 Crest Factor_NI,P_NI_Box_NI,T_NI_Box_NI,P_Oil_NI,P_TM_Cooling_Snake_NI,P_Fuel_NI,P_Inlet_Mass_Flow_1_NI,P_Inlet_Mass_Flow_2_NI,P_PT_Exit_Flow_Pressure_5_NI,P_Combustor_NI,P_Impeller_Discharge_1_NI,P_Impeller_Discharge_2_NI,P_Impeller_Discharge_3_NI,P_Impeller_Discharge_4_NI,P_LSSP_Inlet_1_NI,P_LSSP_Inlet_3_NI,P_LSSP_Outlet_1_NI,P_LSSP_Outlet_3_NI,F_Axial_NI,T_Gen_Embedded_pt_1_NI,T_Gen_Embedded_pt_2_NI,T_Gen_Fluid_in_ntc_NI,T_Gen_Fluid_out_ntc_NI,N2_Banner_ai_NI,N2_Reluctance_ai_NI,N1_ai_NI,T_Inlet_Air_NI,T_Combustor_Can_Boot_NI,T_Combustor_Cap_NI,T_Seal_Bypass_Flow_1_NI,T_Seal_Bypass_Flow_2_NI,T_Turbine_Exit_Flow_NI,T_Oil_Inlet_Flow_NI,T_Oil_Outlet_Flow_NI,T_TM_Cooling_Snake_In_NI,T_TM_Cooling_Snake_Out_NI,T_Heat_Shield_Cavity_NI,T_Combustor_Can_Surface_1_NI,T_Combustor_Can_Surface_2_NI,T_Hot_Section_Housing_1_NI,T_Hot_Section_Housing_2_NI,T_Oil_Sump_Vent_Temperature_NI,T_Cross_Duct_Flow_1_NI,T_Cross_Duct_Flow_3_NI,T_Cross_Duct_Flow_5_NI,T_Turbine_Exit_Flow_4_NI,Water_dt_C_NI,atmospheric pressure_PLC,bearing temperature_PLC,co2 temperature_PLC,fuel inlet pressure_PLC,fuel inlet temperature_PLC,fuel regulator_PLC,fuel supply pressure_PLC,generator case temperature 1_PLC,generator case temperature 2_PLC,generator case temperature 3_PLC,generator case temperature 4_PLC,generator outlet temperature_PLC,generator phase1 current_PLC,generator phase1 voltage_PLC,generator phase2 current_PLC,generator phase2 voltage_PLC,generator phase3 current_PLC,generator phase3 voltage_PLC,inlet static pressure_PLC,inlet temperature_PLC,n1 speed sensor_PLC,n2 speed sensor_PLC,oil pressure_PLC,oil temperature_PLC,pt outlet pressure 1,pt outlet pressure 2_PLC,pt outlet pressure 3_PLC,pt outlet pressure 4_PLC,pt outlet temperature 1_PLC,pt outlet temperature 2_PLC,pt outlet temperature 3_PLC,pt outlet temperature 4_PLC,turbine outlet temperature 1_PLC,turbine outlet temperature 2_PLC,relay_st1_PLC,relay_st2_PLC,relay_st3_PLC,relay_st4_PLC,relay_st5_PLC,n2b analog_PLC,n2b speed sensor_PLC,Power [kW],Power(kW)_PLC
36,36,36,36,6.0,2023-04-25 15:13:38,0.048,0.0,1.04091844,19.79999924,0.257324218,36,8.994515539,3:13:38 PM,32.8735,19.5973,2.6867,2.706,102329.2721,43.4321,39.656,3.9518,22.5841,-964.8694,-174.9944,3864.1491,3965.9818,96.3406,2727.0176,2981.5993,3066.4599,2523.3523,3388.93,3354.9857,3898.0933,-907.3612,21.0668,22.1409,21.7289,21.7658,36.2402,40.2603,99.7993,19.1756,22.6591,20.0769,19.2162,19.2848,19.3727,37.5134,27.7252,18.4702,18.6546,20.0857,21.0592,21.0557,19.2373,19.4001,18.6858,28.404,25.1851,32.5563,19.3923,0.0369,1.02064383,19.29999924,56.125,-0.057109196,19.39999962,25.0,-4.583565712,20.29999924,20.42499972,19.79999924,21.02499962,90.59999847,0.857204854,1.104058117,0.640190959,0.906032979,0.646972671,0.987413228,0.002711952,145.7749939,0.048,0.0,0,21.44999981,1.04091844,1.051719517,1.028246999,1.024272561,28.47499991,27.625,24.54999924,31.80000067,19.79999924,19.5,0,0,0,0,0,-0.45889394,0,0.257324218,0.257324218
37,37,37,37,6.0,2023-04-25 15:13:38,0.048,0.0,1.041339278,19.79999924,0.2578125,37,9.244363193,3:13:38 PM,32.132,20.0301,2.8747,2.7711,102329.2721,43.4321,35.1871,6.1948,22.7673,-916.4762,-169.2529,4135.7029,4050.8423,266.0617,2930.683,3270.1252,3253.1531,2557.2965,3388.93,3439.8463,3898.0933,-907.4351,21.9261,21.9261,21.7289,21.774,36.2402,40.257,99.8072,19.1007,22.6006,20.125,19.1294,19.1533,19.1974,37.1935,27.7228,18.3576,18.4209,20.1686,21.1001,21.1464,19.1867,19.1358,18.6433,27.4259,24.5927,31.1032,19.5104,0.0451,1.02064383,19.29999924,57.0,-0.057109196,19.39999962,25.0,-4.583565712,20.29999924,20.39999962,19.79999924,20.89999962,94.09999847,0.857204854,1.10134542,0.640190959,0.906032979,0.651041687,0.987413228,0.002711952,146.3999939,0.048,0.0,0,21.5,1.041339278,1.052000046,1.028246999,1.024880409,27.89999962,27.0,24.29999924,31.10000038,19.79999924,19.5,0,0,0,0,0,-0.455729157,0,0.2578125,0.2578125
38,38,38,38,6.0,2023-04-25 15:13:38,0.048,0.0,1.041601133,19.79999924,0.258333333,38,9.494210847,3:13:38 PM,33.286,20.4225,2.7837,2.5769,102337.7585,43.4417,40.4576,1.4094,22.808,-867.2628,-173.354,4152.675,4169.6471,232.1175,2930.683,3236.181,3371.9579,2760.9619,3405.9021,3473.7905,3898.0933,-907.5089,21.9261,21.9261,21.7248,21.774,36.2461,40.2603,99.7993,19.0962,23.0316,19.8516,19.0596,19.1491,19.6685,37.279,27.8988,18.1787,18.7224,20.1065,21.3056,21.0698,19.204,19.3988,19.0235,26.4429,23.6491,29.9875,20.535,0.0492,1.02064383,19.29999924,56.11999969,-0.057109196,19.39999962,25.0,-4.582568169,20.29999924,20.39999962,19.73999939,20.79999962,95.4399994,0.857204854,1.103515577,0.640190959,0.906032979,0.655381966,0.987413228,0.002936387,146.2599945,0.048,0.0,0,21.47999992,1.041601133,1.052000046,1.028246999,1.025404119,27.4199997,26.57999992,24.15999947,30.40000038,19.79999924,19.52000008,0,0,0,0,0,-0.456452543,0,0.258333333,0.258333333
39,39,39,39,6.0,2023-04-25 15:13:38,0.048,0.0,1.041862988,19.79999924,0.258854167,39,9.744058501,3:13:38 PM,32.9916,20.7407,3.2789,2.8238,102333.5153,43.4417,37.7859,0.9525,22.6553,-819.6898,-180.736,4509.0893,4644.8662,418.8107,3032.5156,3592.5953,3728.3722,3049.4877,3626.5395,3694.428,3999.926,-907.2874,21.0668,21.7113,21.7248,21.7658,36.2461,40.2538,99.7914,19.0067,23.2131,19.5934,18.9466,19.0992,20.7639,37.4998,27.5626,18.4605,18.6962,20.0939,21.355,21.0697,19.1565,19.2688,18.6226,25.5479,23.4129,28.8372,22.3475,0.041,1.02064383,19.29999924,55.23999939,-0.057109196,19.39999962,25.0,-4.581570625,20.29999924,20.39999962,19.67999954,20.69999962,96.78000032,0.857204854,1.105685735,0.640190959,0.906032979,0.659722245,0.987413228,0.003160822,146.1199951,0.048,0.0,0,21.45999985,1.041862988,1.052000046,1.028246999,1.025927829,26.93999977,26.15999985,24.0199997,29.70000038,19.79999924,19.54000015,0,0,0,0,0,-0.457175929,0,0.258854167,0.258854167
40,40,40,40,7.0,2023-04-25 15:13:39,0.048,0.0,1.042124844,19.79999924,0.259375,40,9.993906155,3:13:39 PM,33.1176,21.4782,3.3958,2.3118,102329.2721,43.4321,39.6135,1.9982,22.5536,-761.4539,-184.8371,4593.9499,5221.9181,673.3923,3304.0694,3847.177,3949.0096,3151.3204,3796.2606,3864.1491,4152.675,-907.2874,21.9261,21.9261,21.7289,21.774,36.2491,40.2603,99.8072,19.1201,23.4361,19.7621,18.9415,19.0788,22.0107,37.0821,27.6774,18.1448,18.7528,20.0617,21.3918,20.9519,19.2082,19.3186,18.5387,25.0128,23.0323,27.558,24.8004,0.0451,1.02064383,19.29999924,54.35999908,-0.057109196,19.39999962,25.0,-4.580573082,20.29999924,20.39999962,19.6199997,20.59999962,98.12000125,0.857204854,1.107855892,0.640190959,0.906032979,0.664062524,0.987413228,0.003385258,145.9799957,0.048,0.0,0,21.43999977,1.042124844,1.052000046,1.028246999,1.02645154,26.45999985,25.73999977,23.87999992,29.00000038,19.79999924,19.56000023,0,0,0,0,0,-0.457899314,0,0.259375,0.259375
41,41,41,41,7.0,2023-04-25 15:13:39,0.048,0.0,1.042386699,19.79999924,0.259895834,41,10.24375381,3:13:39 PM,33.1483,22.6309,2.8891,2.6951,102333.5153,43.4417,39.2796,1.7462,22.3704,-736.8472,-188.118,5018.2527,5187.9738,1063.7509,3609.5674,4084.7865,4186.6192,3405.9021,4016.8981,4135.7029,4373.3124,-907.0659,21.4964,22.1409,21.7166,21.7699,36.2461,40.2538,99.7993,19.1607,24.0393,19.844,18.933,18.9539,23.8477,37.0323,27.8703,18.5409,18.6501,20.1452,21.382,21.226,19.1839,19.4055,18.658,24.3463,22.3671,26.8567,27.2502,0.0533,1.02064383,19.29999924,53.47999878,-0.057109196,19.39999962,25.0,-4.579575538,20.29999924,20.39999962,19.55999985,20.49999962,99.46000217,0.857204854,1.11002605,0.640190959,0.906032979,0.668402803,0.987413228,0.003609693,145.8399963,0.048,0.0,0,21.4199997,1.042386699,1.052000046,1.028246999,1.02697525,25.97999992,25.3199997,23.74000015,28.30000038,19.79999924,19.5800003,0,0,0,0,0,-0.4586227,0,0.259895834,0.259895834
42,42,42,42,7.0,2023-04-25 15:13:39,0.048,0.0,1.042648554,19.79999924,0.260416667,42,10.49360146,3:13:39 PM,31.8648,22.7842,2.8343,2.1415,102325.0289,43.4369,36.8751,5.3224,22.5434,-702.3978,-188.118,5120.0854,5204.9459,1182.5556,3626.5395,4441.2009,4407.2567,3660.4837,4152.675,4271.4798,4593.9499,-907.1397,21.9261,22.3557,21.7207,21.7781,36.255,40.2538,99.7993,19.1859,23.8587,19.8071,19.054,19.1192,26.0947,37.8972,27.7412,18.4429,18.6746,20.1502,21.2128,21.0477,19.2244,19.3644,18.8988,23.7667,22.4611,26.0769,30.3569,0.0574,1.02064383,19.29999924,52.59999847,-0.057109196,19.39999962,25.0,-4.578577995,20.29999924,20.39999962,19.5,20.39999962,100.8000031,0.857204854,1.112196207,0.640190959,0.906032979,0.672743082,0.987413228,0.003834128,145.6999969,0.048,0.0,0,21.39999962,1.042648554,1.052000046,1.028246999,1.02749896,25.5,24.89999962,23.60000038,27.60000038,19.79999924,19.60000038,0,0,0,0,0,-0.459346086,0,0.260416667,0.260416667
43,43,43,43,7.0,2023-04-25 15:13:39,0.048,0.0,1.042012644,19.89999924,0.258463543,43,10.74344912,3:13:39 PM,32.7376,23.0694,3.1103,2.7218,102333.5153,43.4417,39.3889,0.7714,22.2585,-687.6338,-191.3989,5255.8623,5527.4161,1403.1931,3932.0375,4780.6431,4797.6152,3949.0096,4576.9778,4644.8662,4882.4758,-907.2136,21.4964,22.3557,21.7289,21.774,36.2579,40.257,99.8072,19.0454,24.1904,19.9354,18.9763,18.9273,28.2437,37.6913,27.7666,18.3654,18.5349,20.0533,21.4367,20.9944,19.0444,19.3082,19.0047,23.4507,22.248,25.4153,33.3432,0.0451,1.02064383,19.25999947,51.19999847,-0.056809934,19.39999962,25.0,-4.58007431,20.29999924,20.35999985,19.47999992,20.33999977,100.2000031,0.853949654,1.11002605,0.633680546,0.908203113,0.666232657,0.99066844,0.003547352,145.8399963,0.048,0.0,0,21.3199997,1.042012644,1.051401568,1.028770685,1.028022623,25.17999992,24.6199997,23.50000038,27.10000038,19.89999924,19.92000046,0,0,0,0,0,-0.459707773,0,0.258463543,0.258463543
44,44,44,44,8.0,2023-04-25 15:13:40,0.048,0.0,1.041376734,19.99999924,0.256510418,44,10.99329677,3:13:40 PM,33.5706,23.1033,3.0013,2.7054,102333.5153,43.4417,34.762,3.3334,22.0245,-679.4315,-194.6798,5680.1651,5697.1372,1793.5516,4237.5355,5187.9738,5120.0854,4186.6192,4882.4758,4865.5037,5238.8902,-907.2136,21.4964,21.7113,21.7289,21.7699,36.2579,40.2538,99.7993,19.0217,24.2053,19.8686,18.998,18.9936,30.9456,37.3098,27.6417,18.2461,18.7353,20.0692,21.4292,21.0932,19.1172,19.0568,18.7642,22.8978,21.9665,24.7318,36.4589,0.041,1.02064383,19.2199997,49.79999847,-0.056510671,19.39999962,25.0,-4.581570625,20.29999924,20.32000008,19.45999985,20.27999992,99.60000308,0.850694454,1.107855892,0.627170134,0.910373246,0.659722233,0.993923652,0.003260576,145.9799957,0.048,0.0,0,21.23999977,1.041376734,1.050803089,1.029294372,1.028546285,24.85999985,24.33999977,23.40000038,26.60000038,19.99999924,20.24000053,0,0,0,0,0,-0.46006946,0,0.256510418,0.256510418
45,45,45,45,8.0,2023-04-25 15:13:40,0.048,0.0,1.040740824,20.09999924,0.254557294,45,11.24314442,3:13:40 PM,33.9641,23.4877,3.348,2.8747,102325.0289,43.4369,39.9414,3.8336,22.5332,-668.7686,-184.8371,6155.3843,6240.2448,1929.3285,4475.1451,5187.9738,5221.9181,4407.2567,5137.0575,5137.0575,5510.444,-907.0659,21.0668,22.3557,21.7207,21.7658,36.2609,40.2538,99.7993,18.9897,24.3025,19.7968,18.8213,18.9329,33.3776,37.4027,27.7512,18.2519,18.5389,19.975,21.5924,21.3888,19.1302,19.2794,18.9689,22.7658,21.8421,24.1298,39.4239,0.0451,1.02064383,19.17999992,48.39999847,-0.056211409,19.39999962,25.0,-4.58306694,20.29999924,20.2800003,19.43999977,20.22000008,99.00000307,0.847439253,1.105685735,0.620659721,0.91254338,0.653211808,0.997178865,0.002973801,146.1199951,0.048,0.0,0,21.15999985,1.040740824,1.050204611,1.029818058,1.029069948,24.53999977,24.05999985,23.30000038,26.10000038,20.09999924,20.56000061,0,0,0,0,0,-0.460431147,0,0.254557294,0.254557294
46,46,46,46,8.0,2023-04-25 15:13:40,0.048,0.0,1.040104914,20.19999924,0.252604169,46,11.49299208,3:13:40 PM,34.4234,23.4453,2.8925,2.6893,102337.7585,43.4417,38.3749,0.6099,22.4824,-660.5664,-201.2416,6376.0217,6342.0775,2149.9659,4848.5316,5340.7228,5663.193,4695.7826,5255.8623,5408.6113,5748.0536,-906.992,21.2816,22.5705,21.7289,21.7699,36.2609,40.257,99.7993,18.9754,24.5202,20.0473,18.9119,19.0767,35.6483,37.3656,27.7568,18.3012,18.6243,20.1201,21.3025,20.9931,19.179,19.3154,18.892,22.3685,21.5657,23.6089,41.8812,0.041,1.02064383,19.14000015,46.99999847,-0.055912146,19.39999962,25.0,-4.584563255,20.29999924,20.24000053,19.4199997,20.16000023,98.40000306,0.844184053,1.103515577,0.614149309,0.914713513,0.646701384,1.000434077,0.002687025,146.2599945,0.048,0.0,0,21.07999992,1.040104914,1.049606132,1.030341745,1.02959361,24.2199997,23.77999992,23.20000038,25.60000038,20.19999924,20.88000068,0,0,0,0,0,-0.460792834,0,0.252604169,0.252604169
47,47,47,47,8.0,2023-04-25 15:13:40,0.048,0.0,1.039469004,20.29999924,0.250651045,47,11.74283973,3:13:40 PM,34.325,23.6653,3.1163,2.6907,102333.5153,43.4369,39.1278,2.7643,22.5231,-664.6675,-193.0393,6630.6034,6681.5198,2268.7707,4950.3643,5595.3045,5798.9699,4865.5037,5629.2488,5629.2488,6002.6352,-906.9182,21.9261,22.5705,21.7125,21.774,36.2579,40.257,99.8072,19.0399,24.4402,19.7091,18.9163,18.9588,38.2212,37.2808,27.5254,18.2836,18.6967,20.0708,21.6897,21.3128,19.0923,19.5041,19.0222,22.1926,21.6509,23.3418,44.7906,0.0615,1.02064383,19.10000038,45.59999847,-0.055612884,19.39999962,25.0,-4.58605957,20.29999924,20.20000076,19.39999962,20.10000038,97.80000305,0.840928853,1.10134542,0.607638896,0.916883647,0.640190959,1.003689289,0.002400249,146.3999939,0.048,0.0,0,21.0,1.039469004,1.049007654,1.030865431,1.030117273,23.89999962,23.5,23.10000038,25.10000038,20.29999924,21.20000076,0,0,0,0,0,-0.461154521,0,0.250651045,0.250651045
48,48,48,48,9.0,2023-04-25 15:13:41,0.048,0.0,1.041479588,20.29999924,0.251139325,48,11.99268739,3:13:41 PM,35.0998,23.8962,2.9863,2.6107,102329.2721,43.4417,39.8746,6.3189,22.2992,-663.8473,-204.5225,7105.8226,6817.2967,2710.0455,5103.1133,5968.691,6308.1333,5035.2248,5883.8305,6019.6074,6274.1891,-907.2136,21.2816,21.9261,21.733,21.7699,36.2668,40.2603,99.8072,18.9496,24.7696,19.9782,19.0386,19.0324,40.6255,37.161,27.6599,18.3141,18.5855,20.0827,21.56,21.3626,18.9964,19.0583,19.0004,21.9975,21.6151,22.9042,48.0907,0.0369,1.02064383,19.10000038,43.84999847,-0.055612884,19.39999962,25.0,-4.590423584,20.29999924,20.20000076,19.39999962,20.07500029,97.45000267,0.844997853,1.110839784,0.607638896,0.91417098,0.640190959,1.000976592,0.002400249,148.0499954,0.048,0.0,0,20.9000001,1.041479588,1.052280724,1.030865431,1.030397832,23.59999991,23.32499981,22.97500038,24.72500038,20.29999924,21.20000076,0,0,0,0,0,-0.462962963,0,0.251139325,0.251139325
49,49,49,49,9.0,2023-04-25 15:13:41,0.048,0.0,1.043490172,20.29999924,0.251627605,49,12.24253504,3:13:41 PM,34.1933,23.827,2.7677,2.5614,102312.2992,43.4464,38.2534,0.0861,22.4722,-649.9035,-201.2416,7309.488,7122.7948,2828.8503,5374.6671,6460.8823,6376.0217,5069.169,6274.1891,6274.1891,6596.6592,-906.992,21.2816,22.1409,21.7248,21.7617,36.2638,40.257,99.7993,19.0534,25.0999,19.9029,18.8436,19.0212,43.0807,37.6274,27.7388,18.4683,18.7091,20.1594,21.6042,21.4325,19.1596,19.2087,19.1274,21.8958,21.513,22.578,51.4982,0.0369,1.02064383,19.10000038,42.09999847,-0.055612884,19.39999962,25.0,-4.594787598,20.29999924,20.20000076,19.39999962,20.05000019,97.10000229,0.849066854,1.120334149,0.607638896,0.911458313,0.640190959,0.998263896,0.002400249,149.699997,0.048,0.0,0,20.80000019,1.043490172,1.055553794,1.030865431,1.030678392,23.30000019,23.14999962,22.85000038,24.35000038,20.29999924,21.20000076,0,0,0,0,0,-0.464771405,0,0.251627605,0.251627605
50,50,50,50,9.0,2023-04-25 15:13:41,0.048,0.0,1.045500755,20.29999924,0.252115885,50,12.49238269,3:13:41 PM,34.3886,24.0673,3.1105,2.7962,102333.5153,43.4464,39.2006,0.7812,22.7571,-643.3417,-197.9607,7530.1255,7581.0418,3100.4041,5731.0814,6681.5198,6715.464,5289.8065,6528.7708,6511.7987,6749.4082,-906.9182,21.0668,21.9261,21.7248,21.7699,36.2697,40.257,99.7914,19.2097,25.3164,19.7975,19.017,18.9389,45.8814,37.2049,27.585,18.3145,18.8014,20.1005,21.6761,21.4063,19.0022,19.3942,18.9094,21.7519,21.6279,22.3197,54.9031,0.0451,1.02064383,19.10000038,40.34999847,-0.055612884,19.39999962,25.0,-4.599151611,20.29999924,20.20000076,19.39999962,20.0250001,96.75000191,0.853135854,1.129828513,0.607638896,0.908745646,0.640190959,0.995551199,0.002400249,151.3499985,0.048,0.0,0,20.70000029,1.045500755,1.058826864,1.030865431,1.030958951,23.00000048,22.97499943,22.72500038,23.97500038,20.29999924,21.20000076,0,0,0,0,0,-0.466579847,0,0.252115885,0.252115885
51,51,51,51,9.0,2023-04-25 15:13:41,0.048,0.0,1.047511339,20.29999924,0.252604165,51,12.74223035,3:13:41 PM,34.8359,24.4004,3.121,2.5541,102333.5153,43.4417,36.2011,4.1271,23.0928,-631.8586,-202.882,7971.4005,8158.0937,3321.0415,5968.691,6766.3804,6919.1294,5561.3603,6800.3246,6783.3525,7003.99,-906.7705,21.0668,21.9261,21.7207,21.7658,36.2697,40.257,99.7914,19.1451,25.6337,19.9041,18.9125,18.9241,48.5355,37.3713,27.7842,18.241,18.8184,20.0494,21.997,21.4733,19.2457,19.6904,19.0763,21.8431,21.5879,22.1502,59.0678,0.0451,1.02064383,19.10000038,38.59999847,-0.055612884,19.39999962,25.0,-4.603515625,20.29999924,20.20000076,19.39999962,20.0,96.40000153,0.857204854,1.139322877,0.607638896,0.906032979,0.640190959,0.992838502,0.002400249,153.0,0.048,0.0,0,20.60000038,1.047511339,1.062099934,1.030865431,1.03123951,22.70000076,22.79999924,22.60000038,23.60000038,20.29999924,21.20000076,0,0,0,0,0,-0.468388289,0,0.252604165,0.252604165
52,52,52,52,10.0,2023-04-25 15:13:42,0.048,0.023999999,1.051925301,21.07999954,0.253385416,52,12.992078,3:13:42 PM,35.0809,23.9493,3.1932,2.6348,102337.7585,43.4369,39.3282,0.8501,22.4925,-631.0383,-209.4438,8107.1774,7954.4284,3422.8742,6121.44,7224.6274,7139.7669,6036.5795,7122.7948,7139.7669,7360.4044,-906.8443,21.0668,22.3557,21.7207,21.7699,36.2757,40.257,99.7993,19.3309,26.4328,20.1132,19.1051,19.1445,51.3372,37.5387,27.8107,18.2426,18.6293,20.1929,22.4686,21.4318,19.1053,19.4214,19.0292,21.8768,21.5992,21.8876,63.3196,0.0492,1.02064383,19.10000038,37.43999862,-0.056111655,19.39999962,25.0,-4.603515625,20.29999924,20.20000076,19.35999985,19.95999985,98.00000152,0.850694441,1.129557276,0.613064242,0.903862846,0.64778645,0.989583302,0.002400249,153.3399994,0.048,0.023999999,0,20.56000023,1.051925301,1.064680958,1.031127286,1.032473946,22.62000046,22.79999924,22.64000015,23.52000046,21.07999954,22.44000053,0,0,0,0,0,-0.453920698,0,0.253385416,0.253385416
53,53,53,53,10.0,2023-04-25 15:13:42,0.048,0.047999999,1.056339264,21.85999985,0.254166667,53,13.24192566,3:13:42 PM,35.5238,24.0596,3.0482,2.7614,102329.2721,43.4369,33.9787,2.7919,22.6045,-626.9372,-203.7022,8565.4245,8310.8428,3439.8463,6206.3006,7020.9621,7326.4601,6613.6313,7394.3486,7411.3207,7614.9861,-906.9182,21.4964,21.9261,21.733,21.7699,36.2697,40.2603,99.7993,19.2372,26.274,19.6247,19.1046,19.1252,54.0847,37.5407,27.899,18.4768,18.6856,20.0803,22.7044,21.5523,19.2615,19.1856,18.9941,21.6895,21.6238,21.9701,67.9549,0.0369,1.02064383,19.10000038,36.27999878,-0.056610426,19.39999962,25.0,-4.603515625,20.29999924,20.20000076,19.32000008,19.9199997,99.60000152,0.844184029,1.119791675,0.618489588,0.901692712,0.655381942,0.986328101,0.002400249,153.6799988,0.048,0.047999999,0,20.52000008,1.056339264,1.067261982,1.031389141,1.033708382,22.54000015,22.79999924,22.67999992,23.44000053,21.85999985,23.6800003,0,0,0,0,0,-0.439453107,0,0.254166667,0.254166667
54,54,54,54,10.0,2023-04-25 15:13:42,0.048,0.071999998,1.060753226,22.64000015,0.254947918,54,13.49177331,3:13:42 PM,36.533,24.2248,3.1119,2.6167,102333.5153,43.4369,40.1297,0.8285,22.1771,-614.6339,-205.3427,9447.9745,9431.0024,3796.2606,6919.1294,7547.0976,7784.7072,7071.8784,7784.7072,7767.7351,8005.3447,-906.8443,21.7113,22.3557,21.733,21.774,36.2727,40.2538,99.7993,19.2377,26.7382,20.0329,19.123,19.0289,57.2393,37.4095,28.0086,18.3945,18.6251,20.176,22.9543,21.3709,19.2248,19.2807,19.064,21.8876,21.9977,21.9346,72.9842,0.041,1.02064383,19.10000038,35.11999893,-0.057109197,19.39999962,25.0,-4.603515625,20.29999924,20.20000076,19.2800003,19.87999954,101.2000015,0.837673616,1.110026073,0.623914933,0.899522579,0.662977433,0.983072901,0.002400249,154.0199981,0.048,0.071999998,0,20.47999992,1.060753226,1.069843006,1.031650996,1.034942818,22.45999985,22.79999924,22.7199997,23.36000061,22.64000015,24.92000008,0,0,0,0,0,-0.424985516,0,0.254947918,0.254947918
55,55,55,55,10.0,2023-04-25 15:13:42,0.048,0.095999998,1.065167189,23.42000046,0.255729169,55,13.74162096,3:13:42 PM,36.107,23.9036,2.7407,2.7609,102316.5425,43.4464,35.3631,1.7265,22.9301,-603.1507,-210.264,8599.3687,7988.3726,4237.5355,6851.2409,7920.4841,7988.3726,7445.2649,8158.0937,8073.2332,8327.8149,-906.7705,21.2816,22.3557,21.7248,21.7658,36.2757,40.2538,99.7836,19.397,26.8713,20.1323,19.0669,19.1796,60.7033,37.534,27.7972,18.637,18.7388,20.1775,23.6145,21.4281,19.2531,19.1834,18.9629,21.8942,22.1981,21.9686,78.2941,0.041,1.02064383,19.10000038,33.95999909,-0.057607968,19.39999962,25.0,-4.603515625,20.29999924,20.20000076,19.24000053,19.83999939,102.8000015,0.831163204,1.100260472,0.629340279,0.897352445,0.670572925,0.9798177,0.002400249,154.3599975,0.048,0.095999998,0,20.43999977,1.065167189,1.07242403,1.031912851,1.036177254,22.37999954,22.79999924,22.75999947,23.28000068,23.42000046,26.15999985,0,0,0,0,0,-0.410517925,0,0.255729169,0.255729169
56,56,56,56,11.0,2023-04-25 15:13:43,0.048,0.119999997,1.069581151,24.20000076,0.25651042,56,13.99146862,3:13:43 PM,35.8584,23.8338,2.9685,2.5782,102329.2721,43.4369,40.2815,3.042,22.5739,-592.4878,-211.0842,9651.6399,9312.1976,4576.9778,7275.5438,8175.0659,8361.7591,7818.6514,8412.6755,8412.6755,8599.3687,-906.9182,21.7113,22.5705,21.733,21.774,36.2786,40.257,99.8072,19.3772,27.0517,19.8625,19.1818,19.1686,63.9462,37.2851,27.7589,18.201,18.5889,20.1396,23.9135,21.5268,19.0441,19.2416,18.8894,21.8722,22.3414,21.9208,84.4137,0.041,1.02064383,19.10000038,32.79999924,-0.058106739,19.39999962,25.0,-4.603515625,20.29999924,20.20000076,19.20000076,19.79999924,104.4000015,0.824652791,1.090494871,0.634765625,0.895182312,0.678168416,0.9765625,0.002400249,154.6999969,0.048,0.119999997,0,20.39999962,1.069581151,1.075005054,1.032174706,1.03741169,22.29999924,22.79999924,22.79999924,23.20000076,24.20000076,27.39999962,0,0,0,0,0,-0.396050334,0,0.25651042,0.25651042
57,57,57,57,11.0,2023-04-25 15:13:43,0.048,0.119999997,1.069805574,25.68000068,0.255468753,57,14.24131627,3:13:43 PM,36.1715,23.7492,2.8046,2.7591,102337.7585,43.4464,38.0773,5.8226,22.5638,-591.6676,-221.7471,10669.9669,10075.9428,5391.6392,7886.5399,9159.4486,9244.3091,8327.8149,8904.8668,8938.811,9091.5601,-906.6966,21.4964,22.5705,21.7207,21.7699,36.2816,40.257,99.7993,19.4717,27.4749,20.0199,19.2065,19.1655,67.8354,37.6831,27.8658,18.2951,18.6787,20.1937,24.4403,21.7807,19.2786,19.332,18.7148,21.7836,22.0161,21.6844,90.7782,0.0492,1.02064383,19.0800003,31.97999954,-0.058106739,19.39999962,25.0,-4.603515625,20.29999924,20.20000076,19.20000076,19.81999932,104.6800018,0.824652791,1.092664981,0.630425346,0.898437524,0.673828137,0.978732646,0.002400249,154.7799987,0.048,0.119999997,0,20.3199997,1.069805574,1.077922773,1.032548761,1.040553808,22.29999924,22.83999939,22.85999947,23.18000068,25.68000068,29.23999939,0,0,0,0,0,-0.356264454,0,0.255468753,0.255468753
