,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,elapsed_sec,_time,N1,N2,PR,Turbine_Exit,Power,ACC_NI_CH1_FFT,ACC_NI_CH1_RMS,ACC_NI_CH2_FFT,ACC_NI_CH2_RMS,ACC_NI_CH3_FFT,ACC_NI_CH3_RMS,CV_PLC_Control_Call,CV_PLC_Control_Mode,CV_PLC_Diag,CV_PLC_Fuel_Call,CV_PLC_Fuel_Signal_AO,CV_PLC_Fuel_Temp_Set,CV_PLC_N1_Max,CV_PLC_N2_Max,CV_PLC_Passive_kW,CV_PLC_Stage,CV_PLC_Target_N2,CV_PLC_Volt_Max,DO_PLC_Air_Valve,DO_PLC_Fuel_Enable,DO_PLC_Fuel_Heater,DO_PLC_Igniter,DO_PLC_System_Enable,D_NI_Displacement_Probe_1,FP_NI_Generator_Cooling_Inlet_1,FP_NI_Oil_Sump_Cooling_Inlet_1,FP_PLC_Fuel_1,FP_PLC_Oil_Inlet_1,F_PLC_Axial_Force_1,I_PLC_Phase_1,I_PLC_Phase_2,I_PLC_Phase_3,N_PLC_N1,N_PLC_N2,N_PLC_spare,P_NI_Bellmouth_2,P_NI_Combustor_Can_1,P_NI_Impeller_Exit_1,P_NI_Impeller_Exit_2,P_NI_Impeller_Exit_3,P_NI_Impeller_Exit_4,P_NI_Inlet_Mass_Flow_2,P_NI_Inlet_Mass_Flow_3,P_NI_LP_Inlet_1,P_NI_LP_Inlet_2,P_NI_LP_Outlet_1,P_NI_LP_Outlet_2,P_NI_Lab_Seal_Downstream_1,P_NI_Lab_Seal_Downstream_2,P_NI_Lab_Seal_Downstream_3,P_NI_Lab_Seal_Downstream_4,P_NI_Lab_Seal_Upstream_1,P_NI_Lab_Seal_Upstream_2,P_NI_Lab_Seal_Upstream_3,P_NI_Lab_Seal_Upstream_4,P_NI_Turbine_Diffuser_Exit_2,P_PLC_Bellmouth_1,P_PLC_Inlet_MF,P_PLC_PT_Exit_1,P_PLC_PT_Exit_2,P_PLC_PT_Exit_3,P_PLC_Turbine_Diffuser_Exit_1,T_NI_Bellmouth_3,T_NI_Bellmouth_4,T_NI_Generator_Cooling_Inlet_1,T_NI_Generator_Cooling_Outlet_1,T_NI_Generator_Stator_1,T_NI_Generator_Stator_2,T_NI_Inlet_2,T_NI_LP_Inlet_1,T_NI_LP_Inlet_2,T_NI_LP_Outlet_2,T_NI_N2_Front_Bearing_21,T_NI_Oil_Sump_Cooling_Inlet_1,T_NI_Oil_Sump_Cooling_Outlet_1,T_NI_PT_Exit_1,T_NI_PT_Exit_2,T_NI_PT_Exit_3,T_NI_PT_Exit_4,T_NI_PT_Outlet_Duct_3,T_NI_PT_Outlet_Duct_4,T_NI_PT_Outlet_Duct_5,T_NI_PT_Outlet_Duct_6,T_NI_PT_Outlet_Duct_7,T_NI_Recuperator_HP_Outlet_3,T_NI_Recuperator_HP_Outlet_4,T_NI_Seal_Bypass_1,T_NI_Seal_Bypass_2,T_NI_Seal_Bypass_3,T_NI_Seal_Bypass_4,T_NI_Turbine_Exit_1,T_NI_Turbine_Exit_2,T_PI_Engine_Frame_1,T_PI_Engine_Frame_2,T_PLC_15,T_PLC_16,T_PLC_Bellmouth_1,T_PLC_Bellmouth_2,T_PLC_Fuel_Inlet_1,T_PLC_Inlet_1,T_PLC_LP_Outlet_1,T_PLC_N2_Front_Bearing_1,T_PLC_Oil_Inlet_1,T_PLC_Oil_Outlet_1,T_PLC_PT_Outlet_Duct_1,T_PLC_PT_Outlet_Duct_2,T_PLC_Recuperator_HP_Outlet_1,T_PLC_Recuperator_HP_Outlet_2,T_PLC_Turbine_Exit_1,T_PLC_Turbine_Exit_2,VF_PLC_Fuel,V_PLC_Phase_1,V_PLC_Phase_2,V_PLC_Phase_3,cc_call,cc_control_mode,cc_et,cc_fuel_manual,cc_fuel_setpoint,cc_lb_set,cc_ll,cc_max_dec,cc_max_inc,cc_n2_setpoint,cc_stage,cv_control_mode,cv_et,cv_n1_max,cv_n2_max,cv_pid_d,cv_pid_i,cv_pid_p,cv_stage,cv_v_max,dt_CW_inv_mc_status,dt_i_mc,dt_n_mc,dt_pwr_mc,dt_u_mc,spare_420,I_PLC,kw_4wi,kw_dt,P_Impeller,P_BM,MF_Impeller,MF_Bellmouth,N1_krpm,P_PT_Exit,speed_ratio,P_Comb,T_Inlet,T_PT_exit,comp_eff_pt,T_PT_Duct,T_PT_Exit,T_Bypass,leakage,leakage_smooth,fuel_kgs,fuel_gph,fuel_energy,fuel_eff,T_LP_Inlet,T_HP_Outlet,recuperator_eff,T_HP_Inlet,T_LP_Outlet,P_LP_Inlet,P_LP_Outlet
1621,1947,1947,1947,180.272388,2023-04-05 22:03:20.737056+00:00,0.0,35.1,2.9349370836417465,796.2,21.53,115.2,79.7169040154825,33.6,12.42459435497302,0.0,21.64841826193351,60.0,100.0,0.0,61.015,61.015,70.0,120.0,40.0,21.53,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,32.84583067119262,4.655089418667255,2.97401718531268,110.315,39.16,-59.6775,56.307500000000005,56.658,56.407,0.0,35.1,0.0,0.3694640362404933,179.250667220846,163.0165789776643,161.8200269489947,155.1923194964631,152.9392395596681,5.524824812047767,5.454926061332348,-0.3092922230214476,-0.0147420301746672,-2.626926455456792,-2.574330562881604,171.1208898919995,0.5412848110517263,172.2028796318588,166.1310095894044,179.4119050561428,175.1348603836263,172.546570523177,177.6637476416944,-3.172168177871036,0.3625,8.12,198.11,194.575,195.4875,-1.01,2293.715483151108,2293.715483151108,30.17914080937366,32.22454869314124,49.13962463174303,46.34468176051084,13.41264954567628,749.0175653119339,745.8644165293551,190.7282223760193,65.2217679385893,40.22442229601411,30.06735143926474,182.1380730789019,177.5902228368835,177.6492875550661,178.3914567059129,177.7899282807794,175.8068733797614,175.8189264288356,179.1211454538587,179.757044714663,570.8101463779135,535.0915707450054,217.2603190728266,2293.715483151108,214.3914265194034,194.8029815389093,776.5251605850783,766.197635752819,114.9375,104.4475,-3276.8,-3276.8,-3276.8,-3276.8,62.9,16.275,173.025,66.675,29.9,77.525,177.7,178.625,545.725,585.825,796.2,787.2,0.29,119.5425,118.72,119.555,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,183.075,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,35022.0,0.0,281.82,59.26,0.1693725,20.3247,-0.0,5.489875436690058,0.36598201812024667,0.3160489271619716,0.3381005844131111,116.50229951690807,196.0575,0.3046875,0.9434841230430372,14.84382477283814,178.9422600441911,63.21362308356724,178.1353408130228,178.9422600441911,208.81824237704643,-2.700896064866526,-2.1161601237193204,0.003948833333333333,4.596595877329007,169.7998333333333,11.969799734785765,747.4409909206445,559.3629292807298,66.96360529631835,178.9422600441911,181.87661118800963,-0.1620171265980574,-2.600628509169198
1622,1948,1948,1948,180.396926,2023-04-05 22:03:20.861594+00:00,0.0,35.1,2.9323628587877293,796.1,21.5,115.2,78.89834403517065,49.92,12.2460665086932,0.0,21.6684970731046,60.0,100.0,0.0,60.97,60.97,70.0,120.0,40.0,21.5,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,32.89131130704251,4.917660857875061,2.925810730678569,110.04,39.16,-59.46,56.269999999999996,56.608000000000004,56.382,0.0,35.1,0.0,0.368938254423524,179.1615621027962,162.8171536244761,161.3235851975189,155.0607837410779,152.6591957682569,5.489150347192883,5.425342366004107,-0.3262691761828602,-0.0020093105261249,-2.658333743542457,-2.602609746273143,170.9978400881906,0.5624999985887804,172.0755867150369,166.2286007583032,179.348258541796,174.8845175629107,172.3556311415624,177.4643219425798,-3.167075106431204,0.36,8.12,197.98,194.24,195.17,-1.01,2293.714250749342,2293.714250749342,30.17787836757033,32.23193680852332,48.39788978382268,46.11893638813172,13.55506403911376,749.0348608375789,745.8963465210524,190.9590863435227,65.28959812686045,40.2331210531612,30.07573027343556,181.955610630352,177.5008265280229,177.3748124498838,178.1395011560477,177.6551620449988,175.7445117757382,175.8752914825952,179.1303484984458,179.7024647835317,571.1408538476725,535.4331873267308,217.6090974553112,2293.714250749342,214.7957763109121,195.0787297853692,776.5164598570493,766.2409263692767,115.00975,104.50175,-3276.8,-3276.8,-3276.8,-3276.8,62.9,16.3,173.1,66.7,29.9,77.5,177.7,178.6,545.9,586.0,796.1,787.1,0.29,119.46,118.63,119.47,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,183.2,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,35009.0,0.0,281.69,59.26,0.16926,20.3112,-0.0,5.457246356598494,0.364469127211762,0.3150877209019661,0.3373199430777425,117.00548792270516,195.79666666666665,0.3046875,0.9440124823258582,14.92753201955688,178.7426876910766,63.28138007059788,178.1105444682619,178.7426876910766,209.16120118386416,-2.078152908308916,-1.923801283634755,0.003948833333333333,4.596595877329007,169.7998333333333,11.961849196946602,747.4656036793156,559.6185102936008,67.00703886850299,178.7426876910766,182.02954317176136,-0.16413924335449256,-2.6304717449078003
1623,1949,1949,1949,180.465425,2023-04-05 22:03:20.930093+00:00,0.0,35.088,2.9291849658689038,796.0,21.478,115.2,78.0797840548588,66.24000000000001,12.06753866241338,0.0,21.68857588427568,60.0,100.0,0.0,60.958,60.958,70.0,120.0,40.0,21.478,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,32.9367919428924,5.180232297082868,2.877604276044459,110.296,39.14,-59.808,56.239999999999995,56.582,56.328,0.0,35.088,0.0,0.3684124726065546,179.0724569847465,162.6177282712879,160.8271434460432,154.9292479856928,152.3791519768457,5.453475882337999,5.395758670675866,-0.3432461293442728,0.0107234091224173,-2.689741031628121,-2.630888929664681,170.8747902843817,0.5837151861258345,171.9482937982149,166.326191927202,179.2846120274492,174.634174742195,172.1646917599477,177.2648962434651,-3.161982034991373,0.358,8.12,197.71,193.88,194.834,-1.01,2293.713018347577,2293.713018347577,30.176615925767,32.23932492390539,47.65615493590232,45.89319101575259,13.69747853255124,749.052156363224,745.9282765127496,191.1899503110261,65.3574283151316,40.24181981030828,30.08410910760636,181.773148181802,177.4114302191624,177.1003373447014,177.8875456061826,177.5203958092182,175.6821501717151,175.9316565363547,179.1395515430329,179.6478848524005,571.4715613174315,535.7748039084563,217.9578758377957,2293.713018347577,215.2001261024209,195.3544780318292,776.5077591290204,766.2842169857345,115.082,104.556,-3276.8,-3276.8,-3276.8,-3276.8,62.92,16.32,173.14,66.74000000000001,29.9,77.52,177.64,178.58,546.04,586.12,796.0,787.04,0.288,119.4,118.566,119.404,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,183.32,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,34996.0,0.0,281.56,59.26,0.16915,20.298,-0.0,5.4246172765069325,0.3632062363032773,0.3141238408296478,0.3366536814253427,117.43679227053126,195.47466666666665,0.3045833333333333,0.9447364282240204,15.00873926627562,178.5431153379621,63.33367756653943,178.07658145683436,178.5431153379621,209.50415999068196,-1.5068415370369193,-1.7921068715836952,0.0039216,4.5648952161060485,168.62879999999998,12.03708974979363,747.4902164379868,559.8515913064718,67.04704390548608,178.5431153379621,182.16497515551305,-0.16626136011092774,-2.660314980646401
1624,1950,1950,1950,180.565982,2023-04-05 22:03:21.030650+00:00,0.0,35.076,2.9260070729500787,795.9,21.456,115.2,77.26122407454696,82.56,11.88901081613355,0.0,21.70865469544676,60.0,100.0,0.0,60.946,60.946,70.0,120.0,40.0,21.456,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,32.98227257874228,5.442803736290674,2.829397821410348,110.552,39.12,-60.156,56.209999999999994,56.556000000000004,56.274,0.0,35.076,0.0,0.3678866907895853,178.9833518666968,162.4183029180997,160.3307016945674,154.7977122303076,152.0991081854346,5.417801417483116,5.366174975347624,-0.3602230825056853,0.0234561287709595,-2.721148319713786,-2.659168113056219,170.7517404805729,0.6049303736628886,171.821000881393,166.4237830961007,179.2209655131024,174.3838319214794,171.9737523783331,177.0654705443505,-3.15688896355154,0.356,8.12,197.44,193.52,194.498,-1.01,2293.711785945811,2293.711785945811,30.17535348396368,32.24671303928746,46.91442008798197,45.66744564337347,13.83989302598872,749.0694518888689,745.9602065044467,191.4208142785293,65.42525850340276,40.25051856745536,30.09248794177716,181.5906857332521,177.3220339103018,176.825862239519,177.6355900563174,177.3856295734376,175.6197885676919,175.9880215901143,179.14875458762,179.5933049212692,571.8022687871903,536.1164204901819,218.3066542202803,2293.711785945811,215.6044758939296,195.6302262782891,776.4990584009915,766.3275076021923,115.0828,104.5566,-3276.8,-3276.8,-3276.8,-3276.8,62.94,16.34,173.18,66.78,29.9,77.53999999999999,177.58,178.56,546.18,586.24,795.9,786.98,0.286,119.34,118.502,119.338,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,183.44,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,34983.0,0.0,281.43,59.26,0.16904,20.2848,-0.0,5.391988196415371,0.36194334539479267,0.31315726185397225,0.3359867460747126,117.79621256038634,195.1526666666667,0.3044791666666667,0.9454619466560047,15.08994651299436,178.34354298484757,63.386055394447524,178.04261844540682,178.34354298484757,209.84711879749966,-0.9552075651040967,-1.727776321430421,0.0038943666666666657,4.5331945548830905,167.45776666666663,12.113382618065096,747.5148291966577,560.0846723193431,67.08704071265291,178.34354298484757,182.30040713926465,-0.1683834768673629,-2.6901582163850026
1625,1951,1951,1951,180.620712,2023-04-05 22:03:21.085380+00:00,0.0,35.064,2.9228291800312522,795.8000000000001,21.434,115.2,76.44266409423511,98.88,11.71048296985373,0.0,21.72873350661784,60.0,100.0,0.0,60.934,60.934,70.0,120.0,40.0,21.434,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,32.97541752610611,4.773246730973715,2.823654073755204,110.808,39.1,-60.504,56.17999999999999,56.53,56.22,0.0,35.064,0.0,0.3668494207390139,178.5352804869028,161.6918856458717,159.5465785764831,154.1629462641556,151.6781939557324,5.439612145803919,5.358866064539033,-0.3561486138574324,0.0132699530521257,-2.693758900772742,-2.631317710251638,170.4021093603027,0.6117192336928369,171.4510028550837,166.1352527013975,178.5047302390807,173.6540191560543,171.3288017310975,176.1353833347276,-3.127462326423382,0.354,8.12,197.17,193.16,194.162,-1.01,2293.711785945811,2293.711785945811,30.17535348396368,32.24671303928746,46.76822308295253,45.50404899727581,13.83989302598872,749.0694518888689,745.9602065044467,191.4208142785293,65.42525850340276,40.25051856745536,30.09248794177716,181.5906857332521,177.3220339103018,176.825862239519,177.6355900563174,177.3856295734376,175.6197885676919,175.9880215901143,179.14875458762,179.5933049212692,571.8022687871903,536.1164204901819,218.3066542202803,2293.711785945811,215.6044758939296,195.6302262782891,776.4990584009915,766.3275076021923,115.0836,104.5572,-3276.8,-3276.8,-3276.8,-3276.8,62.96,16.36,173.22,66.82000000000001,29.9,77.56,177.52,178.54,546.32,586.36,795.8000000000001,786.92,0.284,119.28,118.438,119.272,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,183.56,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,34970.0,0.0,281.3,59.26,0.16893,20.2716,-0.0,5.399239105171476,0.36042471036950696,0.3133550128134441,0.33528384410310424,118.08374879227037,194.83066666666664,0.304375,0.9449769563311957,15.09994651299436,178.34354298484757,63.31764390947633,178.0292851120735,178.34354298484757,209.84711879749966,-0.9975308029886242,-1.7381388256927015,0.0038671333333333328,4.501493893660132,166.2867333333333,12.190750033777,747.5148291966577,560.149672319343,67.09922511229085,178.34354298484757,182.32040713926466,-0.17143933040265336,-2.6625383055121903
1626,1952,1952,1952,180.707397,2023-04-05 22:03:21.172065+00:00,0.0,35.052,2.9196512871124276,795.7,21.412,115.2,75.62410411392327,115.2,11.53195512357391,0.0,21.74881231778891,60.0,100.0,0.0,60.922,60.922,70.0,120.0,40.0,21.412,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,32.96856247346993,4.103689725656755,2.81791032610006,111.064,39.08,-60.852,56.150000000000006,56.504000000000005,56.166,0.0,35.052,0.0,0.3658121506884424,178.0872091071087,160.9654683736437,158.7624554583986,153.5281802980037,151.2572797260302,5.461422874124721,5.35155715373044,-0.3520741452091794,0.0030837773332919,-2.6663694818317,-2.603467307447057,170.0524782400325,0.6185080937227851,171.0810048287745,165.8467223066943,177.7884949650589,172.9242063906291,170.6838510838619,175.2052961251048,-3.098035689295224,0.352,8.12,196.9,192.8,193.826,-1.01,2293.711785945811,2293.711785945811,30.17535348396368,32.24671303928746,46.62202607792308,45.34065235117815,13.83989302598872,749.0694518888689,745.9602065044467,191.4208142785293,65.42525850340276,40.25051856745536,30.09248794177716,181.5906857332521,177.3220339103018,176.825862239519,177.6355900563174,177.3856295734376,175.6197885676919,175.9880215901143,179.14875458762,179.5933049212692,571.8022687871903,536.1164204901819,218.3066542202803,2293.711785945811,215.6044758939296,195.6302262782891,776.4990584009915,766.3275076021923,115.0844,104.5578,-3276.8,-3276.8,-3276.8,-3276.8,62.98,16.38,173.26,66.86,29.9,77.58,177.46,178.52,546.46,586.48,795.7,786.86,0.282,119.22,118.374,119.206,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,183.68,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,34952.0,0.0,281.2,59.26,0.16882,20.258399999999998,-0.0,5.406490013927581,0.3589060753442212,0.3135526048668479,0.33457944262131895,118.29940096618341,194.5086666666667,0.3042708333333333,0.9444909102314544,15.109946512994359,178.34354298484757,63.24916099231373,178.01595177874017,178.34354298484757,209.84711879749966,-1.0398540408731516,-1.8333409232817375,0.0038398999999999994,4.469793232437173,165.11569999999998,12.269214859640847,747.5148291966577,560.2146723193431,67.11140894139683,178.34354298484757,182.34040713926464,-0.17449518393794375,-2.6349183946393784
1627,1953,1953,1953,180.943575,2023-04-05 22:03:21.408243+00:00,0.0,35.04,2.916473394193601,795.6,21.39,121.4,74.32972389773376,94.79999999999998,11.12720050723721,0.0,21.32739481400014,60.0,100.0,0.0,60.91,60.91,70.0,120.0,40.0,21.39,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,32.96170742083375,3.434132720339795,2.812166578444915,111.32,39.06,-61.2,56.120000000000005,56.478,56.112,0.0,35.04,0.0,0.364774880637871,177.6391377273147,160.2390511014157,157.9783323403143,152.8934143318517,150.836365496328,5.483233602445524,5.344248242921849,-0.3479996765609264,-0.0071023983855418,-2.638980062890657,-2.575616904642477,169.7028471197623,0.6252969537527335,170.7110068024653,165.5581919119911,177.0722596910371,172.194393625204,170.0389004366263,174.2752089154819,-3.068609052167066,0.35,8.12,196.63,192.44,193.49,-1.01,2293.711785945811,2293.711785945811,30.17535348396368,32.24671303928746,46.47582907289363,45.1772557050805,13.83989302598872,749.0694518888689,745.9602065044467,191.4208142785293,65.42525850340276,40.25051856745536,30.09248794177716,181.5906857332521,177.3220339103018,176.825862239519,177.6355900563174,177.3856295734376,175.6197885676919,175.9880215901143,179.14875458762,179.5933049212692,571.8022687871903,536.1164204901819,218.3066542202803,2293.711785945811,215.6044758939296,195.6302262782891,776.4990584009915,766.3275076021923,115.0852,104.5584,-3276.8,-3276.8,-3276.8,-3276.8,63.0,16.4,173.3,66.9,29.9,77.6,177.4,178.5,546.6,586.6,795.6,786.8,0.28,119.16,118.31,119.14,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,183.8,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,34934.0,0.0,281.1,59.26,0.16871,20.2452,-0.0,5.413740922683687,0.3573874403189355,0.3137500383144283,0.3338735321384185,118.44316908212545,194.18666666666664,0.2886326194398682,0.9440038049055527,15.11994651299436,178.34354298484757,63.18060651575276,178.00261844540682,178.34354298484757,209.84711879749966,-1.0821772787577695,-2.029097478820271,0.003812666666666667,4.438092571214215,163.94466666666668,12.348800611588462,747.5148291966577,560.279672319343,67.12359220001089,178.34354298484757,182.36040713926465,-0.17755103747323409,-2.607298483766567
1628,1954,1954,1954,180.977366,2023-04-05 22:03:21.442034+00:00,0.0,34.992,2.90982811086438,795.52,21.376,127.6,73.03534368154425,74.39999999999999,10.72244589090051,0.0,20.90597731021137,60.0,100.0,0.0,60.924,60.924,70.0,120.0,40.0,21.376,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,32.95485236819758,2.764575715022835,2.806422830789771,110.986,39.046,-61.142,56.093999999999994,56.458,56.092,0.0,34.992,0.0,0.3637376105872995,177.1910663475207,159.5126338291877,157.1942092222299,152.2586483656997,150.4154512666258,5.505044330766326,5.336939332113257,-0.3439252079126735,-0.0172885741043756,-2.611590643949614,-2.547766501837896,169.3532159994921,0.6320858137826818,170.3410087761561,165.2696615172879,176.3560244170154,171.4645808597789,169.3939497893908,173.345121705859,-3.039182415038908,0.348,8.12,195.934,191.774,192.832,-1.01,2293.711785945811,2293.711785945811,30.17535348396368,32.24671303928746,46.32963206786419,45.01385905898284,13.83989302598872,749.0694518888689,745.9602065044467,191.4208142785293,65.42525850340276,40.25051856745536,30.09248794177716,181.5906857332521,177.3220339103018,176.825862239519,177.6355900563174,177.3856295734376,175.6197885676919,175.9880215901143,179.14875458762,179.5933049212692,571.8022687871903,536.1164204901819,218.3066542202803,2293.711785945811,215.6044758939296,195.6302262782891,776.4990584009915,766.3275076021923,115.086,104.559,-3276.8,-3276.8,-3276.8,-3276.8,63.0,16.42,173.36,66.92,29.9,77.6,177.34,178.44,546.72,586.72,795.52,786.74,0.28,119.12,118.268,119.102,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,183.9,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,34916.0,0.0,281.0,59.26,0.16864400000000002,20.237280000000002,-0.0,5.420991831439792,0.3558688052936497,0.3139473134554436,0.33316610306257266,118.51505314009646,193.51333333333332,0.2742319749216301,0.9446399428416274,15.129946512994362,178.34354298484757,63.03042090986748,177.98261844540684,178.34354298484757,209.84711879749966,-1.1456621355845606,-2.3082217511296395,0.003812666666666667,4.438092571214215,163.94466666666668,12.343969713358574,747.5148291966577,560.3396723193431,67.13528166731463,178.34354298484757,182.39040713926465,-0.18060689100852456,-2.579678572893755
1632,1958,1958,1958,181.493867,2023-04-05 22:03:21.958535+00:00,0.0,34.8,2.883246977547496,795.2,21.32,127.6,75.60339449482159,74.4,10.84470202555818,0.0,20.46230019248862,60.0,100.0,0.0,60.98,60.98,70.0,120.0,40.0,21.32,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,33.36127795148829,1.168839648235006,2.849911206079864,109.65,38.99,-60.91,55.989999999999995,56.378,56.012,0.0,34.8,0.0,0.358198019994471,175.4064187349095,157.8569797666148,155.646330033216,151.0383363825138,148.7725282333502,5.485089830367704,5.417511386165654,-0.3619207776620476,-0.0011604627941599,-2.544305476993515,-2.425277771548904,168.3925791304148,0.7661657999563509,169.2836292081259,164.4846891806893,174.9905950233604,169.8564471693519,167.47607060293,171.676735592106,-3.003813860395246,0.34,8.12,193.15,189.11,190.2,-1.01,2293.703383229188,2293.703383229188,30.17931296009789,32.28399585372675,49.50511720797051,47.17241483483868,13.87742429733774,749.0590071253905,746.280760284691,192.0579717481098,65.63629515159987,40.2656983884491,30.10247345401494,181.4173155247328,176.7337999409414,176.808741289551,177.6177688169731,176.7196508130713,175.0182215550446,174.7476929541341,177.8882598092669,178.6747013669392,572.7864142443998,537.1046688738771,216.6539174118068,2293.703383229188,213.5268211924464,194.64765580076,776.5773655689461,766.4702371447665,115.3582,104.7954,-3276.8,-3276.8,-3276.8,-3276.8,63.0,16.5,173.6,67.0,29.9,77.6,177.1,178.2,547.2,587.2,795.2,786.5,0.28,118.96,118.1,118.95,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,184.3,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,34844.0,0.0,280.6,59.26,0.16838,20.2056,-0.0,5.4513006082666795,0.34909900999723553,0.3147496356193643,0.3299722092015844,118.51505314009646,190.82000000000002,0.2727272727272727,0.9472399621246622,15.18871214866887,178.1444063930496,62.5143689630271,177.22171749056858,178.1444063930496,208.2761314683377,-3.0621841271137087,-2.6539015686367624,0.003812666666666667,4.438092571214215,163.94466666666668,12.32464612043901,747.6698837050408,561.0727707795693,67.2893833345559,178.1444063930496,182.8289858740549,-0.18154062022810374,-2.4847916242712094
1633,1959,1959,1959,181.558872,2023-04-05 22:03:22.023540+00:00,0.0,34.8,2.8822819859089286,795.1666666666667,21.30666666666666,121.4,78.18180011764977,94.8,11.31058470922372,0.0,20.66187913741601,60.0,100.0,0.0,61.05166666666666,61.05166666666666,70.0,120.0,40.0,21.30666666666666,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,33.49903816346392,0.8601132944113825,2.866321913728276,110.0916666666667,39.02,-60.81333333333333,55.97333333333333,56.35633333333333,56.01033333333334,0.0,34.8,0.0,0.3566972464803853,174.9608933239704,157.5472341698331,155.3917446762395,150.8431543768358,148.3651919654924,5.471168087461228,5.446805041119317,-0.3692774571279233,0.0076109662155232,-2.531006894321829,-2.393731662387434,168.1889105474791,0.8085961753375912,169.0545020275522,164.3192085333908,174.7741969834827,169.5636735276846,167.0517610898549,171.4306359573959,-3.001833221223412,0.3383333333333334,8.12,192.9633333333333,189.06,190.1433333333333,-1.01,2293.700582323647,2293.700582323647,30.18063278547596,32.29642345853985,50.61234458968244,47.94639897548984,13.88993472112075,749.0555255375643,746.3876115447724,192.2703575713032,65.7066407009989,40.27075832878035,30.1058019580942,181.3595254552263,176.5377219511547,176.8030343062283,177.6118284038584,176.4976578929492,174.8176992174955,174.334250075474,177.4680948831492,178.3685001821625,573.1144627301363,537.4340850017755,216.1030051423156,2293.700582323647,212.8342696252852,194.3201323082504,776.6034679582642,766.517813658958,115.4154,104.8428,-3276.8,-3276.8,-3276.8,-3276.8,63.0,16.5,173.65,67.03333333333333,29.9,77.6,177.05,178.0833333333333,547.3166666666667,587.3000000000001,795.1666666666667,786.4666666666667,0.28,118.9216666666667,118.0666666666667,118.92,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,184.4,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,34826.0,0.0,280.5,59.26,0.16834,20.200799999999997,-0.0,5.458986564290273,0.3475152899068593,0.31495100060834086,0.3292184758642637,118.44316908212545,190.7222222222222,0.28665568369028005,0.9460315740094292,15.194967360560375,178.07802752911692,62.52069096895095,176.96697272784468,178.07802752911692,207.75246902528374,-3.7441473040554647,-3.0239384908048397,0.003812666666666667,4.438092571214215,163.94466666666668,12.321718303329982,747.7215685411684,561.2913035996447,67.33617805111827,178.07802752911692,182.9601787856516,-0.18083324545620005,-2.4623692783546316
